label,text,speaker
OHS_WLLSW_B02_EX1_ArtsExp,(Enemy/Back/Antiair/STR) [Custom Tech] Attack enemies positioned in the back. Stun chance 25%.,UI
OHS_WLLSW_B02_EX1_OverAttackFirst,Air,UI
OHS_WLLSW_B02_EX1_OverAttackLast,Swell,UI
OHS_WLLSW_B03_ArtsName,Triple Thrust,UI
OHS_WLLSW_B03_ArtsExp,(Enemy/Single Target/STR),UI
OHS_WLLSW_B03_OverAttackFirst,Triple,UI
OHS_WLLSW_B03_OverAttackLast,Thrust,UI
OHS_WLLSW_B03_EX1_ArtsName,Triple Crush,UI
OHS_WLLSW_B03_EX1_ArtsExp,(Enemy/Single Target/Antiair/STR) [Custom Tech],UI
OHS_WLLSW_B03_EX1_OverAttackFirst,Triple,UI
OHS_WLLSW_B03_EX1_OverAttackLast,Crush,UI
OHS_WLLSW_B04_ArtsName,Life Sprinkler,UI
OHS_WLLSW_B04_ArtsExp,(Enemy/Single Target/STR),UI
OHS_WLLSW_B04_OverAttackFirst,Life,UI
OHS_WLLSW_B04_OverAttackLast,Sprinkler,UI
OHS_WLLSW_B04_EX1_ArtsName,Moonless Sky,UI
OHS_WLLSW_B04_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech],UI
OHS_WLLSW_B04_EX1_OverAttackFirst,Moonless,UI
OHS_WLLSW_B04_EX1_OverAttackLast,Sky,UI
OHS_WLRAP_A01_ArtsName,Crystalline Carve,UI
OHS_WLRAP_A01_ArtsExp,(Enemy/Single Target/MOB) Remove enmity.,UI
OHS_WLRAP_A01_OverAttackFirst,Crystalline,UI
OHS_WLRAP_A01_OverAttackLast,Carve,UI
OHS_WLRAP_A01_EX1_ArtsName,Bond Avant,UI
OHS_WLRAP_A01_EX1_ArtsExp,(Enemy/Single Target/MOB) [Custom Tech] Remove enmity.,UI
OHS_WLRAP_A01_EX1_OverAttackFirst,Bond,UI
OHS_WLRAP_A01_EX1_OverAttackLast,Avant,UI
OHS_WLRAP_A02_ArtsName,Shocking Rush,UI
OHS_WLRAP_A02_ArtsExp,(Enemy/Single Target/MOB) Paralysis chance 25%.,UI
OHS_WLRAP_A02_OverAttackFirst,Shocking,UI
OHS_WLRAP_A02_OverAttackLast,Rush,UI
OHS_WLRAP_A02_EX1_ArtsName,Dernier Tonnerre,UI
OHS_WLRAP_A02_EX1_ArtsExp,(Enemy/Single Target/MOB) [Custom Tech] Paralysis chance 50%.,UI
OHS_WLRAP_A02_EX1_OverAttackFirst,Dernier,UI
OHS_WLRAP_A02_EX1_OverAttackLast,Tonnerre,UI
OHS_WLRAP_B01_ArtsName,Sword Ballet,UI
OHS_WLRAP_B01_ArtsExp,(Enemy/All Targets/MOB),UI
OHS_WLRAP_B01_OverAttackFirst,Ballet,UI
OHS_WLRAP_B01_OverAttackLast,Ballet,UI
OHS_WLRAP_B01_EX1_ArtsName,Battement,UI
OHS_WLRAP_B01_EX1_ArtsExp,(Enemy/All Targets/MOB) [Custom Tech],UI
OHS_WLRAP_B01_EX1_OverAttackFirst,Batt,UI
OHS_WLRAP_B01_EX1_OverAttackLast,Ement,UI
OHS_WLRAP_B02_ArtsName,Mega Thrust,UI
OHS_WLRAP_B02_ArtsExp,(Enemy/Single Target/MOB),UI
OHS_WLRAP_B02_OverAttackFirst,Mega,UI
OHS_WLRAP_B02_OverAttackLast,Thrust,UI
OHS_WLRAP_B02_EX1_ArtsName,Contre Attaque,UI
OHS_WLRAP_B02_EX1_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech],UI
OHS_WLRAP_B02_EX1_OverAttackFirst,Contre,UI
OHS_WLRAP_B02_EX1_OverAttackLast,Attaque,UI
OHS_WLDAG_A01_ArtsName,Apid Venom,UI
OHS_WLDAG_A01_ArtsExp,(Enemy/Single Target/DEX) Poison chance 50%.,UI
OHS_WLDAG_A01_OverAttackFirst,Apid,UI
OHS_WLDAG_A01_OverAttackLast,Venom,UI
OHS_WLDAG_A01_EX1_ArtsName,Startling Venom,UI
OHS_WLDAG_A01_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech] Poison chance 75%.,UI
OHS_WLDAG_A01_EX1_OverAttackFirst,Startling,UI
OHS_WLDAG_A01_EX1_OverAttackLast,Venom,UI
OHS_WLDAG_B01_ArtsName,Moonfall Slash,UI
OHS_WLDAG_B01_ArtsExp,(Enemy/Single Target/DEX),UI
OHS_WLDAG_B01_OverAttackFirst,Moonfall,UI
OHS_WLDAG_B01_OverAttackLast,Slash,UI
OHS_WLDAG_B01_EX1_ArtsName,Solitary Twilight,UI
OHS_WLDAG_B01_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech],UI
OHS_WLDAG_B01_EX1_OverAttackFirst,Solitary,UI
OHS_WLDAG_B01_EX1_OverAttackLast,Twilight,UI
OHS_WLDAG_B02_ArtsName,Backstab,UI
OHS_WLDAG_B02_ArtsExp,(Enemy/Single Target/MOB) Sudden death chance 25%.,UI
OHS_WLDAG_B02_OverAttackFirst,Back,UI
OHS_WLDAG_B02_OverAttackLast,Stab,UI
OHS_WLDAG_B02_EX1_ArtsName,Sacrificial Stabbing,UI
OHS_WLDAG_B02_EX1_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech] Sudden death chance 25%.,UI
OHS_WLDAG_B02_EX1_OverAttackFirst,Sacrificial,UI
OHS_WLDAG_B02_EX1_OverAttackLast,Stab,UI
OHS_WLDAG_B03_ArtsName,Kaleidoscope,UI
OHS_WLDAG_B03_ArtsExp,(Enemy/Single Target/DEX) Stun chance 50%.,UI
OHS_WLDAG_B03_OverAttackFirst,Kaleido,UI
OHS_WLDAG_B03_OverAttackLast,Scope,UI
OHS_WLDAG_B03_EX1_ArtsName,Linked Fractals,UI
OHS_WLDAG_B03_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech] Stun chance 50%.,UI
OHS_WLDAG_B03_EX1_OverAttackFirst,Linked,UI
OHS_WLDAG_B03_EX1_OverAttackLast,Fractals,UI
OHS_WLAXE_A01_ArtsName,Impact Divide,UI
OHS_WLAXE_A01_ArtsExp,(Enemy/Single Target/STR),UI
OHS_WLAXE_A01_OverAttackFirst,Impact,UI
OHS_WLAXE_A01_OverAttackLast,Divide,UI
OHS_WLAXE_A01_EX1_ArtsName,Tuning Divide,UI
OHS_WLAXE_A01_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Own attack power +10%.,UI
OHS_WLAXE_A01_EX1_OverAttackFirst,Tuning,UI
OHS_WLAXE_A01_EX1_OverAttackLast,Divide,UI
OHS_WLAXE_B01_ArtsName,Hell's Fury,UI
OHS_WLAXE_B01_ArtsExp,(Enemy/Single Target/DEX),UI
OHS_WLAXE_B01_OverAttackFirst,Hell's,UI
OHS_WLAXE_B01_OverAttackLast,Fury,UI
OHS_WLAXE_B01_EX1_ArtsName,Brutal Scarlet,UI
OHS_WLAXE_B01_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech],UI
OHS_WLAXE_B01_EX1_OverAttackFirst,Bruta,UI
OHS_WLAXE_B01_EX1_OverAttackLast,Scarlet,UI
OHS_WLAXE_B02_ArtsName,Four Seasons,UI
OHS_WLAXE_B02_ArtsExp,(Enemy/Single Target/STR) Distract chance 50%.,UI
OHS_WLAXE_B02_OverAttackFirst,Four,UI
OHS_WLAXE_B02_OverAttackLast,Seasons,UI
OHS_WLAXE_B02_EX1_ArtsName,Theatrical Gig,UI
OHS_WLAXE_B02_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Distract chance 50%. Own spell power +10%.,UI
OHS_WLAXE_B02_EX1_OverAttackFirst,Theatrical,UI
OHS_WLAXE_B02_EX1_OverAttackLast,Gig,UI
OHS_WLAXE_B03_ArtsName,Reverse Delta,UI
OHS_WLAXE_B03_ArtsExp,(Enemy/Single Target/STR),UI
OHS_WLAXE_B03_OverAttackFirst,Reverse,UI
OHS_WLAXE_B03_OverAttackLast,Delta,UI
OHS_WLAXE_B03_EX1_ArtsName,Beat Rush,UI
OHS_WLAXE_B03_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Target speed -8%.,UI
OHS_WLAXE_B03_EX1_OverAttackFirst,Beat,UI
OHS_WLAXE_B03_EX1_OverAttackLast,Rush,UI
OHS_WLTSW_A01_ArtsName,Dual Sunder,UI
OHS_WLTSW_A01_ArtsExp,(Enemy/Single Target/STR),UI
OHS_WLTSW_A01_OverAttackFirst,Dual,UI
OHS_WLTSW_A01_OverAttackLast,Sunder,UI
OHS_WLTSW_B01_ArtsName,Dual Whirlwind,UI
OHS_WLTSW_B01_ArtsExp,(Enemy/Random Target/Antiair/STR),UI
OHS_WLTSW_B01_OverAttackFirst,Dual,UI
OHS_WLTSW_B01_OverAttackLast,Whirlwind,UI
OHS_WLTSW_B02_ArtsName,Dual Torrent,UI
OHS_WLTSW_B02_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
OHS_WLTSW_B02_OverAttackFirst,Dual,UI
OHS_WLTSW_B02_OverAttackLast,Torrent,UI
THS_WH000_A01_ArtsName,Smash,UI
THS_WH000_A01_ArtsExp,(Enemy/Single Target/STR),UI
THS_WH000_A01_OverAttackFirst,Sma,UI
THS_WH000_A01_OverAttackLast,Sh,UI
THS_WH000_A01_EX1_ArtsName,Boasting Slash,UI
THS_WH000_A01_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Provoke enemy.,UI
THS_WH000_A01_EX1_OverAttackFirst,Boasting,UI
THS_WH000_A01_EX1_OverAttackLast,Slash,UI
THS_WH000_A01_EX2_ArtsName,Focusing Smash,UI
THS_WH000_A01_EX2_ArtsExp,(Enemy/Single Target/STR) Own spell power +20%.,UI
THS_WH000_A01_EX2_OverAttackFirst,Focusing,UI
THS_WH000_A01_EX2_OverAttackLast,Smash,UI
THS_WH000_A01_UN1_ArtsName,Terminating Smash,UI
THS_WH000_A01_UN1_ArtsExp,(Enemy/Single Target/STR),UI
THS_WH000_A01_UN1_OverAttackFirst,Terminating,UI
THS_WH000_A01_UN1_OverAttackLast,Smash,UI
THS_WH000_A02_ArtsName,Flowing Slash,UI
THS_WH000_A02_ArtsExp,(Enemy/Single Target/STR) Target attack power -10%.,UI
THS_WH000_A02_OverAttackFirst,Flowing,UI
THS_WH000_A02_OverAttackLast,Slash,UI
THS_WH000_A02_EX1_ArtsName,Enfeebling Slash,UI
THS_WH000_A02_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech] Target attack power -20%.,UI
THS_WH000_A02_EX1_OverAttackFirst,Enfeebling,UI
THS_WH000_A02_EX1_OverAttackLast,Slash,UI
THS_WH000_PROTECT_ArtsName,Deflect,UI
THS_WH000_PROTECT_ArtsExp,(Ally/Other) Take an attack intended for another ally. Reduces damage taken.,UI
THS_WH000_PROTECT_OverAttackFirst,De,UI
THS_WH000_PROTECT_OverAttackLast,Flect,UI
THS_WH000_A04_ArtsName,Vertical Smash,UI
THS_WH000_A04_ArtsExp,(Enemy/Single Target/STR) Target defense -10%.,UI
THS_WH000_A04_OverAttackFirst,Vertical,UI
THS_WH000_A04_OverAttackLast,Smash,UI
THS_WH000_A04_EX1_ArtsName,Air Raid,UI
THS_WH000_A04_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Target defense -10%.,UI
THS_WH000_A04_EX1_OverAttackFirst,Air,UI
THS_WH000_A04_EX1_OverAttackLast,Raid,UI
THS_WH000_B01_ArtsName,Wheel Swing,UI
THS_WH000_B01_ArtsExp,(Enemy/All Targets/STR),UI
THS_WH000_B01_OverAttackFirst,Wheel,UI
THS_WH000_B01_OverAttackLast,Swing,UI
THS_WH000_B01_EX1_ArtsName,Twister,UI
THS_WH000_B01_EX1_ArtsExp,(Enemy/All Targets/STR) [Custom Tech],UI
THS_WH000_B01_EX1_OverAttackFirst,Twist,UI
THS_WH000_B01_EX1_OverAttackLast,Twister,UI
THS_WHGSW_A01_ArtsName,Bull Crush,UI
THS_WHGSW_A01_ArtsExp,(Enemy/Single Target/STR),UI
THS_WHGSW_A01_OverAttackFirst,Bull,UI
THS_WHGSW_A01_OverAttackLast,Crush,UI
THS_WHGSW_A01_EX1_ArtsName,Bull Pursuit,UI
THS_WHGSW_A01_EX1_ArtsExp,(Enemy/Single Target/MOB) [Custom Tech],UI
THS_WHGSW_A01_EX1_OverAttackFirst,Bull,UI
THS_WHGSW_A01_EX1_OverAttackLast,Pursuit,UI
THS_WHGSW_B01_ArtsName,Jolting Slash,UI
THS_WHGSW_B01_ArtsExp,(Enemy/Single Target/STR),UI
THS_WHGSW_B01_OverAttackFirst,Jolting,UI
THS_WHGSW_B01_OverAttackLast,Slash,UI
THS_WHGSW_B01_EX1_ArtsName,Mineshaft Slash,UI
THS_WHGSW_B01_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Mech paralysis chance 50%.,UI
THS_WHGSW_B01_EX1_OverAttackFirst,Mine,UI
THS_WHGSW_B01_EX1_OverAttackLast,Slash,UI
THS_WHGSW_B02_ArtsName,Absetzen,UI
THS_WHGSW_B02_ArtsExp,(Enemy/Single Target/STR) Provoke enemy.,UI
THS_WHGSW_B02_OverAttackFirst,Abse,UI
THS_WHGSW_B02_OverAttackLast,Tzen,UI
THS_WHGSW_B02_EX1_ArtsName,Schnell,UI
THS_WHGSW_B02_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Provoke enemy. Own speed +8%.,UI
THS_WHGSW_B02_EX1_OverAttackFirst,Sch,UI
THS_WHGSW_B02_EX1_OverAttackLast,Nell,UI
THS_WHGSW_B03_ArtsName,Upper Smash,UI
THS_WHGSW_B03_ArtsExp,(Enemy/Single Target/STR),UI
THS_WHGSW_B03_OverAttackFirst,Upper,UI
THS_WHGSW_B03_OverAttackLast,Smash,UI
THS_WHGSW_B03_EX1_ArtsName,Super Smash,UI
THS_WHGSW_B03_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech],UI
THS_WHGSW_B03_EX1_OverAttackFirst,Super,UI
THS_WHGSW_B03_EX1_OverAttackLast,Smash,UI
THS_WHGSW_B04_ArtsName,Vandalize,UI
THS_WHGSW_B04_ArtsExp,(Enemy/Single Target/STR),UI
THS_WHGSW_B04_OverAttackFirst,Vand,UI
THS_WHGSW_B04_OverAttackLast,Alize,UI
THS_WHGSW_B04_EX1_ArtsName,Power Raiser,UI
THS_WHGSW_B04_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Own attack power +20%.,UI
THS_WHGSW_B04_EX1_OverAttackFirst,Power,UI
THS_WHGSW_B04_EX1_OverAttackLast,Raise,UI
THS_WHSSW_A01_ArtsName,Optical Slash,UI
THS_WHSSW_A01_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX),UI
THS_WHSSW_A01_OverAttackFirst,Optical,UI
THS_WHSSW_A01_OverAttackLast,Slash,UI
THS_WHSSW_A01_EX1_ArtsName,Mistwalker,UI
THS_WHSSW_A01_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech],UI
THS_WHSSW_A01_EX1_OverAttackFirst,Mist,UI
THS_WHSSW_A01_EX1_OverAttackLast,Walker,UI
THS_WHSSW_B01_EX1_ArtsName,Dark Centipede,UI
THS_WHSSW_B01_EX1_ArtsExp,(Enemy/Single Target/Antiground/MOB) [Custom Tech],UI
THS_WHSSW_B01_EX1_OverAttackFirst,Dark,UI
THS_WHSSW_B01_EX1_OverAttackLast,Centipede,UI
THS_WHSSW_B02_ArtsName,Shadow Reversal,UI
THS_WHSSW_B02_ArtsExp,(Enemy/Single Target/Antiair/DEX) Stun chance 50%.,UI
THS_WHSSW_B02_OverAttackFirst,Shadow,UI
THS_WHSSW_B02_OverAttackLast,Reversal,UI
THS_WHSSW_B02_EX1_ArtsName,Tigris Sever,UI
THS_WHSSW_B02_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Stun chance 50%.,UI
THS_WHSSW_B02_EX1_OverAttackFirst,Tigris,UI
THS_WHSSW_B02_EX1_OverAttackLast,Sever,UI
THS_WHSSW_B03_ArtsName,No Rhythm,UI
THS_WHSSW_B03_ArtsExp,(Enemy/Single Target/Guaranteed Hit/MOB),UI
THS_WHSSW_B03_OverAttackFirst,No,UI
THS_WHSSW_B03_OverAttackLast,Rhythm,UI
THS_WHSSW_B03_EX1_ArtsName,Running Slash,UI
THS_WHSSW_B03_EX1_ArtsExp,(Enemy/Single Target/MOB) [Custom Tech],UI
THS_WHSSW_B03_EX1_OverAttackFirst,Running,UI
THS_WHSSW_B03_EX1_OverAttackLast,Slash,UI
THS_WHSSW_B04_ArtsName,Scattered Petals,UI
THS_WHSSW_B04_ArtsExp,(Enemy/Single Target/STR),UI
THS_WHSSW_B04_OverAttackFirst,Scattered,UI
THS_WHSSW_B04_OverAttackLast,Petals,UI
THS_WHSSW_B04_EX1_ArtsName,Disturbed Petals,UI
THS_WHSSW_B04_EX1_ArtsExp,(Enemy/Single Target/STR) [Custom Tech] Confusion chance 50%.,UI
THS_WHSSW_B04_EX1_OverAttackFirst,Disturbed,UI
THS_WHSSW_B04_EX1_OverAttackLast,Petals,UI
THS_WHPSW_A01_ArtsName,Aim,UI
THS_WHPSW_A01_ArtsExp,(Enemy/Single Target/DEX),UI
THS_WHPSW_A01_OverAttackFirst,A,UI
THS_WHPSW_A01_OverAttackLast,Im,UI
THS_WHPSW_A01_EX1_ArtsName,Divine Lancer,UI
THS_WHPSW_A01_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech] Target defense -10%.,UI
THS_WHPSW_A01_EX1_OverAttackFirst,Divine,UI
THS_WHPSW_A01_EX1_OverAttackLast,Lancer,UI
THS_WHPSW_B01_ArtsName,Discord,UI
THS_WHPSW_B01_ArtsExp,(Enemy/Single Target/DEX),UI
THS_WHPSW_B01_OverAttackFirst,Dis,UI
THS_WHPSW_B01_OverAttackLast,Cord,UI
THS_WHPSW_B01_EX1_ArtsName,Surging Oscillation,UI
THS_WHPSW_B01_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech],UI
THS_WHPSW_B01_EX1_OverAttackFirst,Surging,UI
THS_WHPSW_B01_EX1_OverAttackLast,Oscillation,UI
THS_WHPSW_B02_ArtsName,Stardust,UI
THS_WHPSW_B02_ArtsExp,(Enemy/Single Target/Antiair/DEX) Paralysis chance 25%.,UI
THS_WHPSW_B02_OverAttackFirst,Star,UI
THS_WHPSW_B02_OverAttackLast,Dust,UI
THS_WHPSW_B02_EX1_ArtsName,Spring Stardust,UI
THS_WHPSW_B02_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Paralysis chance 25%.,UI
THS_WHPSW_B02_EX1_OverAttackFirst,Spring,UI
THS_WHPSW_B02_EX1_OverAttackLast,Stardust,UI
THS_WHPSW_B03_ArtsName,Round Slicer,UI
THS_WHPSW_B03_ArtsExp,(Enemy/Single Target/DEX),UI
THS_WHPSW_B03_OverAttackFirst,Round,UI
THS_WHPSW_B03_OverAttackLast,Slicer,UI
THS_WHPSW_B03_EX1_ArtsName,Reaper,UI
THS_WHPSW_B03_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech] Stun chance 50%.,UI
THS_WHPSW_B03_EX1_OverAttackFirst,Rea,UI
THS_WHPSW_B03_EX1_OverAttackLast,Per,UI
THS_WHPSW_B04_ArtsName,Triumvirate,UI
THS_WHPSW_B04_ArtsExp,(Enemy/Single Target/DEX) Stun chance 50%.,UI
THS_WHPSW_B04_OverAttackFirst,Trium,UI
THS_WHPSW_B04_OverAttackLast,Virate,UI
THS_WHPSW_B04_EX1_ArtsName,Tri-Spell Barrier,UI
THS_WHPSW_B04_EX1_ArtsExp,(Enemy/Single Target/DEX) [Custom Tech] Target spell power -10%. Distract chance 50%. Own spell power +10%.,UI
THS_WHPSW_B04_EX1_OverAttackFirst,Tri-Spell,UI
THS_WHPSW_B04_EX1_OverAttackLast,Barrier,UI
OHG_GL000_A01_ArtsName,Sharp Shot,UI
OHG_GL000_A01_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
OHG_GL000_A01_OverAttackFirst,Sharp,UI
OHG_GL000_A01_OverAttackLast,Shot,UI
OHG_GL000_A01_EX1_ArtsName,Delayed Salvo,UI
OHG_GL000_A01_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech],UI
OHG_GL000_A01_EX1_OverAttackFirst,Delayed,UI
OHG_GL000_A01_EX1_OverAttackLast,Salvo,UI
OHG_GL000_A01_EX2_ArtsName,Focusing Fire,UI
OHG_GL000_A01_EX2_ArtsExp,(Enemy/Single Target/Antiair/DEX) Own spell power +10%.,UI
OHG_GL000_A01_EX2_OverAttackFirst,Focusing,UI
OHG_GL000_A01_EX2_OverAttackLast,Fire,UI
OHG_GL000_A02_ArtsName,Threat Response,UI
OHG_GL000_A02_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
OHG_GL000_A02_OverAttackFirst,Threat,UI
OHG_GL000_A02_OverAttackLast,Response,UI
OHG_GL000_A02_EX1_ArtsName,Deterring Discharge,UI
OHG_GL000_A02_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] Provoke enemy.,UI
OHG_GL000_A02_EX1_OverAttackFirst,Deterring,UI
OHG_GL000_A02_EX1_OverAttackLast,Discharge,UI
OHG_GL000_A04_ArtsName,Quick Shot,UI
OHG_GL000_A04_ArtsExp,(Enemy/Single Target/Antiair/DEX),UI
OHG_GL000_A04_OverAttackFirst,Quick,UI
OHG_GL000_A04_OverAttackLast,Shot,UI
OHG_GL000_A04_EX1_ArtsName,Falconfire,UI
OHG_GL000_A04_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech],UI
OHG_GL000_A04_EX1_OverAttackFirst,Falcon,UI
OHG_GL000_A04_EX1_OverAttackLast,Fire,UI
OHG_GL000_A05_ArtsName,Stunning Shot,UI
OHG_GL000_A05_ArtsExp,(Enemy/Single Target/Antiground/DEX) Stun chance 50%.,UI
OHG_GL000_A05_OverAttackFirst,Stunning,UI
OHG_GL000_A05_OverAttackLast,Shot,UI
OHG_GL000_A05_EX1_ArtsName,Supporting Sweep,UI
OHG_GL000_A05_EX1_ArtsExp,(Enemy/Single Target/Antiground/MOB) [Custom Tech] Stun chance 50%.,UI
OHG_GL000_A05_EX1_OverAttackFirst,Supporting,UI
OHG_GL000_A05_EX1_OverAttackLast,Sweep,UI
OHG_GL000_B01_ArtsName,Covering Fire,UI
OHG_GL000_B01_ArtsExp,(Ally/Other/Antiair/MOB),UI
OHG_GL000_B01_OverAttackFirst,Covering,UI
OHG_GL000_B01_OverAttackLast,Fire,UI
OHG_GL000_B01_EX1_ArtsName,Run and Gun,UI
OHG_GL000_B01_EX1_ArtsExp,(Enemy/Single Target/Guaranteed Hit/DEX) [Custom Tech],UI
OHG_GL000_B01_EX1_OverAttackFirst,Run and,UI
OHG_GL000_B01_EX1_OverAttackLast,Gun,UI
OHG_GL000_B03_ArtsName,Leading the People,UI
OHG_GL000_B03_ArtsExp,(Enemy/Single Target/Antiair/DEX) When leading a United Attack all participants' attack power +10%.,UI
OHG_GL000_B03_OverAttackFirst,Leading,UI
OHG_GL000_B03_OverAttackLast,The People,UI
OHG_GL000_B03_EX1_ArtsName,Seulement Toi,UI
OHG_GL000_B03_EX1_ArtsExp,(Enemy/Single Target/Antiair/DEX) [Custom Tech] When leading a United Attack all participants' attack power +20%.,UI
OHG_GL000_B03_EX1_OverAttackFirst,Seulement,UI
OHG_GL000_B03_EX1_OverAttackLast,Toi,UI
OHG_GL000_B04_ArtsName,Mightier than the Sword,UI
