label,text,speaker
WLRAP04_C_ItemExp,Combo Rate +2%,UI
WLRAP04_D_ItemExp,Combo Rate +2%,UI
WLRAP05_A_ItemExp,Tech Order -1,UI
WLRAP05_B_ItemExp,Tech Order -1,UI
WLRAP06_C_ItemName,Blazing Sword +2,UI
WLRAP08_A_ItemExp,Initial Combo Rate +5%,UI
WLRAP08_C_ItemName,Espada Ropera +2,UI
WLRAP11_C_ItemName,Masquerade +2,UI
WLDAG01_A_ItemExp,None,UI
WLDAG01_B_ItemExp,None,UI
WLDAG03_A_ItemExp,None,UI
WLDAG03_B_ItemExp,None,UI
WLDAG03_C_ItemExp,None,UI
WLDAG03_D_ItemExp,None,UI
WLDAG06_A_ItemExp,Combo Rate +2%,UI
WLDAG06_B_ItemExp,Combo Rate +2%,UI
WLDAG06_C_ItemExp,Combo Rate +2%,UI
WLDAG06_D_ItemExp,Combo Rate +2%,UI
WLDAG07_C_ItemName,Devil's Dagger +2,UI
WLDAG11_B_ItemName,Jetstream,UI
WLDAG11_C_ItemName,Speedstar,UI
WLDAG11_D_ItemName,Speedstar +1,UI
WLAXE_OLD_01_ItemExp,None,UI
WLAXE01_A_ItemExp,None,UI
WLAXE01_B_ItemExp,None,UI
WLAXE02_A_ItemExp,Tech Order -1,UI
WLAXE02_B_ItemExp,Tech Order -1,UI
WLAXE04_C_ItemName,Berserker Axe +2,UI
WLAXE05_A_ItemExp,Initial Combo Rate +5%,UI
WLAXE05_C_ItemName,Falconwind +2,UI
WLAXE06_A_ItemExp,None,UI
WLAXE06_B_ItemExp,None,UI
WLAXE06_C_ItemExp,None,UI
WLAXE06_D_ItemExp,None,UI
WLAXE07_A_ItemExp,Raises Enmity,UI
WLAXE07_B_ItemExp,Raises Enmity,UI
WLAXE07_C_ItemExp,Raises Enmity,UI
WLAXE07_D_ItemExp,Raises Enmity,UI
WLAXE11_C_ItemName,Fractionary Shine +2,UI
WHGSW_OLD_01_ItemExp,None,UI
WHGSW01_A_ItemExp,None,UI
WHGSW01_B_ItemExp,None,UI
WHGSW02_A_ItemExp,Combo Rate +2%,UI
WHGSW02_B_ItemExp,Combo Rate +2%,UI
WHGSW02_C_ItemExp,Combo Rate +2%,UI
WHGSW02_D_ItemExp,Combo Rate +2%,UI
WHGSW03_A_ItemExp,Tech Order -1,UI
WHGSW03_B_ItemExp,Tech Order -1,UI
WHGSW04_A_ItemExp,None,UI
WHGSW04_B_ItemExp,None,UI
WHGSW04_C_ItemExp,None,UI
WHGSW04_D_ItemExp,None,UI
WHGSW06_B_ItemName,Ice Sword +1,UI
WHSSW01_A_ItemExp,None,UI
WHSSW01_B_ItemExp,None,UI
WHSSW02_A_ItemExp,Raises Enmity,UI
WHSSW02_B_ItemExp,Raises Enmity,UI
WHSSW02_C_ItemExp,Raises Enmity,UI
WHSSW02_D_ItemExp,Raises Enmity,UI
WHSSW03_A_ItemExp,None,UI
WHSSW03_B_ItemExp,None,UI
WHSSW03_C_ItemExp,None,UI
WHSSW03_D_ItemExp,None,UI
WHSSW04_C_ItemName,Invincible East +2,UI
WHSSW07_A_ItemExp,Tech Order +1,UI
WHSSW08_A_ItemExp,Tech Order -1,UI
WHSSW08_B_ItemExp,Tech Order -1,UI
WHSSW09_B_ItemName,Seven-Branched Sword +1,UI
WHSSW11_B_ItemName,Cinderforge Sword +1,UI
WHPSW01_A_ItemExp,None,UI
WHPSW01_B_ItemExp,None,UI
WHPSW02_A_ItemExp,None,UI
WHPSW02_B_ItemExp,None,UI
WHPSW02_C_ItemExp,None,UI
WHPSW02_D_ItemExp,None,UI
WHPSW04_A_ItemExp,Combo Rate +2%,UI
WHPSW04_B_ItemExp,Combo Rate +2%,UI
WHPSW04_C_ItemExp,Combo Rate +2%,UI
WHPSW04_D_ItemExp,Combo Rate +2%,UI
WHPSW05_A_ItemExp,Tech Order -1,UI
WHPSW05_B_ItemExp,Tech Order -1,UI
WHPSW07_B_ItemName,Qinglong Yanyuedao +1,UI
WHPSW08_A_ItemExp,Tech Order +1,UI
GLONE01_A_ItemExp,None,UI
GLONE01_B_ItemExp,None,UI
GLONE03_B_ItemName,Duelist's Pistol +1,UI
GLONE04_A_ItemExp,None,UI
GLONE04_B_ItemExp,None,UI
GLONE05_A_ItemExp,None,UI
GLONE05_B_ItemExp,None,UI
GLONE05_C_ItemExp,None,UI
GLONE05_D_ItemExp,None,UI
GLONE09_C_ItemName,Grimhorn +2,UI
GLONE10_A_ItemExp,Combo Rate +2%,UI
GLONE10_B_ItemExp,Combo Rate +2%,UI
GLONE10_C_ItemExp,Combo Rate +2%,UI
GLONE10_D_ItemExp,Combo Rate +2%,UI
GHMAC01_A_ItemExp,None,UI
GHMAC01_B_ItemExp,None,UI
GHMAC02_A_ItemExp,None,UI
GHMAC02_B_ItemExp,None,UI
GHMAC02_C_ItemExp,None,UI
GHMAC02_D_ItemExp,None,UI
GHFLA02_D_ItemName,Firetrapper +3,UI
GHELE02_A_ItemExp,Initial Combo Rate +5%,UI
GHELE02_B_ItemExp,Initial Combo Rate +5%,UI
GHELE02_D_ItemName,Photon Shooter +3,UI
GHBOM02_D_ItemName,Hyperion Bazooka +3,UI
GHCHE02_D_ItemName,Hydra +3,UI
MAMCR01_DW_ItemExp,None,UI
MAMCR02_DW_ItemExp,None,UI
MAMCR03_DW_ItemExp,None,UI
MAMCR04_DW_ItemExp,None,UI
MAMCR05_DW_ItemExp,None,UI
MAMCR06_DW_ItemExp,None,UI
MAMCR07_DW_ItemExp,None,UI
MAMCR08_DW_ItemExp,None,UI
MAMCR09_DW_ItemExp,None,UI
MAMCR10_DW_ItemExp,None,UI
MAMCR11_DW_ItemExp,None,UI
MAMCR12_DW_ItemExp,None,UI
MAMCR13_DW_ItemExp,None,UI
MAMCR14_DW_ItemExp,None,UI
MAMCR15_DW_ItemExp,None,UI
MAMCR16_DW_ItemExp,None,UI
MAMCR17_DW_ItemExp,None,UI
MAMCR18_DW_ItemExp,None,UI
MACL01_A_ItemExp,None,UI
MACL02_A_ItemExp,None,UI
MACL03_A_ItemExp,None,UI
MANA02_A_ItemExp,None,UI
MANA05_A_ItemExp,None,UI
MANA05_C_ItemName,Astral Armor +1,UI
MANA06_A_ItemExp,None,UI
MANA07_A_ItemExp,None,UI
MANA08_A_ItemExp,None,UI
MANA_BONE04_ItemName,Marrow Breastplate +2,UI
MANA_BEAST04_ItemName,Beast's Leather Armor +1,UI
MANA11_A_ItemExp,None,UI
MANA12_A_ItemExp,None,UI
MANA13_A_ItemExp,None,UI
MANA14_A_ItemExp,None,UI
MANA15_A_ItemExp,None,UI
MANA15_B_ItemExp,None,UI
MARO11_C_ItemName,Magnificent Candis +2,UI
MACW01_DM_ItemExp,None,UI
MACW02_DM_ItemExp,None,UI
MACW03_DM_ItemExp,None,UI
MACW04_DM_ItemExp,None,UI
MACW05_DM_ItemExp,None,UI
MACW06_DM_ItemExp,None,UI
MACW07_DM_ItemExp,None,UI
MACW08_DM_ItemExp,None,UI
MACW09_DM_ItemExp,None,UI
SAIN01_A_ItemExp,None,UI
SAIN01_B_ItemExp,None,UI
SAIN02_A_ItemExp,None,UI
SAIN03_A_ItemExp,None,UI
SAIN04_A_ItemExp,None,UI
SAIN05_A_ItemExp,None,UI
SAIN06_A_ItemExp,None,UI
SAIN06_B_ItemName,Padded Gi,UI
SAIN06_B_ItemExp,None,UI
SAIN07_A_ItemExp,None,UI
SAIN09_B_ItemName,Emperor's Cape +1,UI
SAIN10_A_ItemExp,Evade Chance +2%,UI
SAIN11_A_ItemExp,Evade Chance +2%,UI
SAIN12_A_ItemExp,Evade Chance +2%,UI
SAIN13_A_ItemName,Cloak of the North Wind,UI
SAIN13_B_ItemName,Cloak of the North Wind +1,UI
SAIN14_A_ItemName,Cloak of the Sun,UI
SAIN14_B_ItemName,Cloak of the Sun +1,UI
SAHE05_B_ItemName,Beast's Hood,UI
SAHE07_B_ItemName,Cockscomb +1,UI
SAHE10_B_ItemName,Corolla of the Great Tree +1,UI
SAGL01_A_ItemExp,None,UI
SAGL02_A_ItemExp,None,UI
SAGL13_B_ItemName,Insulators +1,UI
SAGL20_B_ItemName,Lace Gloves +1,UI
SAGL21_B_ItemName,Hexed Gloves +1,UI
SASH00_A_ItemExp,None,UI
SASH00_B_ItemExp,None,UI
SASH00_C_ItemExp,None,UI
SASH00_D_ItemExp,None,UI
SASH01_A_ItemExp,None,UI
SASH02_A_ItemExp,None,UI
SASH04_B_ItemName,Sabatons +1,UI
SASH05_B_ItemName,Silver Boots +1,UI
SASH09_C_ItemName,Astral Boots +1,UI
SASH10_B_ItemName,Obsidian Boots +1,UI
SASH12_B_ItemName,Galoshes +1,UI
SASH16_A_ItemExp,Action Order Up (S),UI
SASH16_B_ItemExp,Action Order Up (M),UI
SASH16_C_ItemExp,Action Order Up (L),UI
SASH17_A2_ItemName,Jungle Boots +1,UI
SASH17_B2_ItemName,Combat Boots +1,UI
SAAC14_B_ItemName,Harmonium Earring +1,UI
SAAC15_B_ItemName,Sanguine Star +1,UI
SAAC16_B_ItemName,Genjo +1,UI
SAAC17_B_ItemName,Shiny Sunglasses +1,UI
SAAC18_B_ItemName,Emeth Tag +1,UI
SAAC19_B_ItemName,Angel Brooch +1,UI
SAAC20_B_ItemName,Flower Rosette +1,UI
SAAC21_B_ItemName,Blood Chalice +1,UI
SAAC22_B_ItemName,Closed-Back Headphones +1,UI
SAAC35_B_ItemName,Cerberus's Ring +1,UI
SAAC_RING_ATK_ItemName,Warrior's Ring,UI
SAAC_RING_DEF_ItemName,Guardian's Ring,UI
SAAC_RING_AGL_ItemName,Thief's Ring,UI
SAAC_RING_MAG_ItemName,Sage's Ring,UI
SAAC_DUMBBELL_1_ItemExp,Action order down (S),UI
SAAC_DUMBBELL_2_ItemExp,Action order down (M),UI
SAAC_DUMBBELL_3_ItemExp,Action order down (L),UI
SAAC_DUMBBELL_4_ItemExp,Action order down (XL),UI
SAAC07_MS_ItemExp,Evade Chance +3%,UI
DIVA_SLOT01_RES_ItemExp,You can't use this yet,UI
DIVA_SLOT02_RES_ItemExp,You can't use this yet,UI
DIVA_SLOT03_RES_ItemExp,You can't use this yet,UI
DIVA_SLOT04_RES_ItemExp,You can't use this yet,UI
MAMCR01_DW_TEST_ItemName,Left Claw,UI
MAMCR02_DW_TEST_ItemName,Right Claw,UI
MAMCR03_DW_TEST_ItemName,Left Claw,UI
MAMCR04_DW_TEST_ItemName,Right Claw,UI
MAMCR05_DW_TEST_ItemName,Left Claw,UI
MAMCR06_DW_TEST_ItemName,Right Claw,UI
MACW01_DM_TEST_ItemName,Fur Pelt,UI
MACW02_DM_TEST_ItemName,Fur Pelt,UI
MACW03_DM_TEST_ItemName,Fur Pelt,UI
WLLSW_OLD_01_ItemName,Aged Longsword,UI
WLLSW_OLD_02_ItemName,Dull Longsword,UI
WLLSW01_B_ItemName,Broadsword +1,UI
WLLSW01_C_ItemName,Driftwhale Blade,UI
WLLSW01_D_ItemName,Driftwhale Blade +1,UI
WLLSW01_PURSUIT_A_ItemName,Pursuant Blade,UI
WLLSW01_PURSUIT_B_ItemName,Pursuant Blade +1,UI
WLLSW02_B_ItemName,Town Sword +1,UI
WLLSW02_C_ItemName,Town Sword +2,UI
WLLSW02_D_ItemName,Town Sword +3,UI
WLLSW03_B_ItemName,Splasher +1,UI
WLLSW03_C_ItemName,Splasher +2,UI
WLLSW03_D_ItemName,Splasher +3,UI
WLLSW04_B_ItemName,Schiavona +1,UI
WLLSW04_C_ItemName,Schiavona +2,UI
WLLSW04_D_ItemName,Schiavona +3,UI
WLLSW05_B_ItemName,Worm Slayer +1,UI
WLLSW05_C_ItemName,Worm Slayer +2,UI
WLLSW05_D_ItemName,Worm Slayer +3,UI
WLLSW07_B_ItemName,Rune Sword +1,UI
WLLSW09_B_ItemName,Dragonscale Blade +1,UI
WLLSW09_C_ItemName,Dragonscale Blade +2,UI
WLLSW09_D_ItemName,Dragonscale Blade +3,UI
WLRAP01_B_ItemName,Fleuret +1,UI
WLRAP01_GUARD_A_ItemName,Fleuret Guard,UI
WLRAP01_GUARD_B_ItemName,Fleuret Guard +1,UI
WLRAP02_B_ItemName,Rapier +1,UI
WLRAP02_C_ItemName,Rapier +2,UI
WLRAP02_D_ItemName,Rapier +3,UI
WLRAP03_B_ItemName,Estoc +1,UI
WLRAP03_C_ItemName,Estoc +2,UI
WLRAP03_D_ItemName,Estoc +3,UI
WLRAP04_B_ItemName,Dress Sword +1,UI
WLRAP04_C_ItemName,Dress Sword +2,UI
WLRAP04_D_ItemName,Dress Sword +3,UI
WLRAP05_B_ItemName,Lob Omen +1,UI
WLRAP05_C_ItemName,Lob Omen +2,UI
WLRAP05_D_ItemName,Lob Omen +3,UI
WLRAP06_B_ItemName,Blazing Sword +1,UI
WLRAP07_B_ItemName,Star of the Down +1,UI
WLRAP08_B_ItemName,Espada Ropera +1,UI
WLRAP10_B_ItemName,Sword of Earth +1,UI
WLRAP11_B_ItemName,Masquerade +1,UI
WLDAG01_B_ItemName,Khukuri +1,UI
WLDAG01_C_ItemName,Lightweight Khukuri,UI
WLDAG02_B_ItemName,Bladebreaker +1,UI
WLDAG02_C_ItemName,Bladebreaker +2,UI
WLDAG03_B_ItemName,Steel Dagger +1,UI
WLDAG03_C_ItemName,Steel Dagger +2,UI
WLDAG03_D_ItemName,Steel Dagger +3,UI
WLDAG04_B_ItemName,Shadow Dagger +1,UI
WLDAG04_C_ItemName,Shadow Dagger +2,UI
WLDAG04_D_ItemName,Shadow Dagger +3,UI
WLDAG05_B_ItemName,Queen of Swords +1,UI
WLDAG05_C_ItemName,Queen of Swords +2,UI
WLDAG06_B_ItemName,Gladius +1,UI
WLDAG06_C_ItemName,Gladius +2,UI
WLDAG06_D_ItemName,Gladius +3,UI
WLDAG07_B_ItemName,Devil's Dagger +1,UI
WLDAG08_B_ItemName,Hanger +1,UI
WLDAG08_C_ItemName,Hanger +2,UI
WLDAG08_D_ItemName,Hanger +3,UI
WLDAG09_B_ItemName,Wyrmbrand +1,UI
WLDAG09_C_ItemName,Wyrmbrand +2,UI
WLDAG09_D_ItemName,Wyrmbrand +3,UI
WLDAG10_B_ItemName,Beowulf +1,UI
WLDAG10_C_ItemName,Beowulf +2,UI
WLAXE_OLD_01_ItemName,Beast's Axe,UI
WLAXE01_B_ItemName,Hand Axe +1,UI
WLAXE01_C_ItemName,Lightweight Hand Axe,UI
WLAXE02_B_ItemName,Stone Axe +1,UI
WLAXE02_C_ItemName,Stone Axe +2,UI
WLAXE02_D_ItemName,Stone Axe +3,UI
WLAXE03_B_ItemName,Francisca +1,UI
WLAXE03_C_ItemName,Francisca +2,UI
WLAXE03_D_ItemName,Francisca +3,UI
WLAXE04_B_ItemName,Berserker Axe +1,UI
WLAXE05_B_ItemName,Falconwind +1,UI
WLAXE06_B_ItemName,Bullova +1,UI
WLAXE06_C_ItemName,Bullova +2,UI
WLAXE06_D_ItemName,Bullova +3,UI
WLAXE07_B_ItemName,Bilqis +1,UI
WLAXE07_C_ItemName,Bilqis +2,UI
WLAXE07_D_ItemName,Bilqis +3,UI
WLAXE08_B_ItemName,Earth's Creation Prime,UI
WLAXE09_B_ItemName,Archfiend's Axe +1,UI
WLAXE10_B_ItemName,Chainsaw +1,UI
WLAXE11_B_ItemName,Fractionary Shine +1,UI
WHGSW_OLD_01_ItemName,Spirit Greatsword,UI
WHGSW01_B_ItemName,Zweihander +1,UI
WHGSW01_GUARD_A_ItemName,Guardian Sword,UI
WHGSW01_GUARD_B_ItemName,Guardian Sword +1,UI
WHGSW01_GUARD_C_ItemName,Guardian Sword +2,UI
WHGSW02_B_ItemName,Claymore +1,UI
WHGSW02_C_ItemName,Claymore +2,UI
WHGSW02_D_ItemName,Claymore +3,UI
WHGSW03_B_ItemName,Faussar +1,UI
WHGSW03_C_ItemName,Faussar +2,UI
WHGSW03_D_ItemName,Faussar +3,UI
WHGSW04_B_ItemName,Flamberge +1,UI
WHGSW04_C_ItemName,Flamberge +2,UI
WHGSW04_D_ItemName,Flamberge +3,UI
WHGSW05_B_ItemName,Galatyn +1,UI
WHGSW05_C_ItemName,Galatyn +2,UI
WHGSW05_D_ItemName,Galatyn +3,UI
WHGSW08_B_ItemName,Obsidian Sword +1,UI
WHGSW09_B_ItemName,Dragonscale Greatsword +1,UI
WHGSW09_C_ItemName,Dragonscale Greatsword +2,UI
WHGSW09_D_ItemName,Dragonscale Greatsword +3,UI
WHGSW10_B_ItemName,Dayblade +1,UI
WHGSW11_B_ItemName,Moonlite +1,UI
WHGSW_EXCALIBUR_01_ItemName,Cemetery Greatsword,UI
WHGSW_EXCALIBUR_02_ItemName,Polished Greatsword,UI
WHGSW_EXCALIBUR_03_ItemName,Sword of Albion,UI
WHGSW_EXCALIBUR_04_ItemName,Excalibur,UI
WHSSW_OLD_01_ItemName,Old Sword,UI
WHSSW01_B_ItemName,Samurai Sword +1,UI
WHSSW01_C_ItemName,Lightweight Samurai Sword,UI
WHSSW02_B_ItemName,Exorciser +1,UI
WHSSW02_C_ItemName,Exorciser +2,UI
WHSSW02_D_ItemName,Exorciser +3,UI
WHSSW03_B_ItemName,Twin Dragon +1,UI
WHSSW03_C_ItemName,Twin Dragon +2,UI
WHSSW03_D_ItemName,Twin Dragon +3,UI
WHSSW04_B_ItemName,Invincible East +1,UI
WHSSW05_B_ItemName,Ame-no-Habakiri +1,UI
WHSSW05_C_ItemName,Ame-no-Habakiri +2,UI
WHSSW05_D_ItemName,Ame-no-Habakiri +3,UI
WHSSW06_B_ItemName,Gekkabijin +1,UI
WHSSW07_B_ItemName,Comet Blade +1,UI
WHSSW07_C_ItemName,Comet Blade +2,UI
WHSSW08_B_ItemName,Crane Princess +1,UI
WHSSW08_C_ItemName,Crane Princess +2,UI
WHSSW08_D_ItemName,Crane Princess +3,UI
WHSSW10_B_ItemName,Demonbrand +1,UI
WHSSW10_C_ItemName,Demonbrand +2,UI
WHSSW_HIDEYOSHI_ItemName,Darkblayde Hideyoshi,UI
WHSSW_IEYASU_ItemName,Deathblayde Ieyasu,UI
WHSSW_NOBUNAGA_ItemName,Dreadblayde Nobunaga,UI
WHPSW01_B_ItemName,Halberd +1,UI
WHPSW01_C_ItemName,Porter's Pike,UI
WHPSW02_B_ItemName,Naginata +1,UI
WHPSW02_C_ItemName,Naginata +2,UI
WHPSW02_D_ItemName,Naginata +3,UI
WHPSW03_B_ItemName,Glaive +1,UI
WHPSW03_C_ItemName,Glaive +2,UI
WHPSW03_D_ItemName,Glaive +3,UI
WHPSW04_B_ItemName,Guisarme +1,UI
WHPSW04_C_ItemName,Guisarme +2,UI
WHPSW04_D_ItemName,Guisarme +3,UI
WHPSW05_B_ItemName,Zhanmadao +1,UI
WHPSW05_C_ItemName,Zhanmadao +2,UI
WHPSW05_D_ItemName,Zhanmadao +3,UI
WHPSW06_B_ItemName,War God's Pike +1,UI
WHPSW08_B_ItemName,Feather Spear +1,UI
WHPSW08_C_ItemName,Feather Spear +2,UI
WHPSW09_B_ItemName,Gae Bolg +1,UI
WHPSW09_C_ItemName,Gae Bolg +2,UI
WHPSW09_D_ItemName,Gae Bolg +3,UI
WHPSW10_B_ItemName,Nether Malystrix +1,UI
WHPSW11_B_ItemName,Lohengrin +1,UI
WHPSW11_C_ItemName,Lohengrin +2,UI
GLONE_OLD_01_ItemName,Old Blunderbuss,UI
GLONE_OLD_02_ItemName,Antique Gun,UI
GLONE01_B_ItemName,Eagle Gun +1,UI
GLONE01_C_ItemName,Eagle Gun SP,UI
GLONE01_D_ItemName,Eagle Gun SP2,UI
GLONE01_E_ItemName,Eagle Gun SP3,UI
GLONE01_F_ItemName,Eagle Gun SP4,UI
GLONE02_B_ItemName,Princess Guard +1,UI
GLONE02_C_ItemName,Princess Guard +2,UI
GLONE02_D_ItemName,Princess Guard +3,UI
GLONE04_B_ItemName,Living Revolver +1,UI
GLONE05_B_ItemName,Zen Gun +1,UI
GLONE05_C_ItemName,Zen Gun +2,UI
GLONE05_D_ItemName,Zen Gun +3,UI
GLONE06_B_ItemName,Behemoth Rifle +1,UI
GLONE07_B_ItemName,Blundergun +1,UI
GLONE07_C_ItemName,Blundergun +2,UI
GLONE07_D_ItemName,Blundergun +3,UI
GLONE08_B_ItemName,Queen's Address +1,UI
GLONE08_C_ItemName,Queen's Address +2,UI
GLONE09_B_ItemName,Grimhorn +1,UI
GLONE10_B_ItemName,Pendragon +1,UI
GLONE10_C_ItemName,Pendragon +2,UI
GLONE10_D_ItemName,Pendragon +3,UI
GLONE11_B_ItemName,Silver Lily +1,UI
GLONE11_C_ItemName,Silver Lily +2,UI
GLONE13_B_ItemName,Blaster Gun +1,UI
GLONE13_C_ItemName,Blaster Gun +2,UI
GLONE13_D_ItemName,Blaster Gun +3,UI
GLONE14_B_ItemName,Vector Ray +1,UI
GHMAC_OLD_01_ItemName,Rusted Machine Gun,UI
GHMAC_OLD_02_ItemName,Crumbling Machine Gun,UI
GHMAC_OLD_03_ItemName,Broken Machine Gun,UI
GHMAC_OLD_04_ItemName,Busted Machine Gun,UI
GHMAC01_B_ItemName,Saber Machine Gun +1,UI
GHMAC01_C_ItemName,Divergence,UI
GHMAC01_D_ItemName,Divergence +1,UI
GHMAC01_E_ItemName,Divergence +2,UI
GHMAC02_B_ItemName,Hecaton Heavy Machine Gun +1,UI
GHMAC02_C_ItemName,Hecaton Heavy Machine Gun +2,UI
GHMAC02_D_ItemName,Hecaton Heavy Machine Gun +3,UI
GHMAC02_2_A_ItemName,Atlas,UI
