label, speaker, text
W17_LTXT_COMM_VILLAGE_030_DETAIL, UI, This village has fallen to the enemy. However, you must focus the war effort elsewhere.
W17_LTXT_COMM_CHURCH_030_TITLE, UI, Occupied Church
W17_LTXT_COMM_CHURCH_030_DETAIL, UI, This church has fallen to the enemy. However, you must focus the war effort elsewhere.
W17_WRLD_COMM_INITIAL_000_TITLE, UI, Brighthome, World of Warriors
W17_WRLD_COMM_INITIAL_000_DETAIL, UI, You have arrived in Brighthome, a world where warriors gather.
W17_SCAN_COMM_INITIAL_WAVE_000_TITLE, UI, Fate's Guidance
W17_SCAN_COMM_INITIAL_WAVE_000_DETAIL, UI, War is being waged across this land. For what purpose have you been summoned here?
W17_EVAR_COMM_CASTLE_000_TITLE, UI, The Castle That Protects This Land
W17_EVAR_COMM_CASTLE_000_DETAIL, UI, You feel as if you're being guided to this beautiful, sturdy castle, and hear someone calling out to you.
W17_EVAR_COMM_CASTLE_000_BUTTON, UI, Visit the Castle
W17_EVAR_COMM_CASTLE_TUT_000_TITLE, UI, The Castle That Protects This Land
W17_EVAR_COMM_CASTLE_TUT_000_DETAIL, UI, You feel as if you're being guided to this beautiful, sturdy castle, and hear someone calling out to you.
W17_EVAR_COMM_CASTLE_TUT_000_BUTTON, UI, Visit the Castle
W17_EVAR_COMM_TEMPLE_000_TITLE, UI, Chaos Approaches the Temple
W17_EVAR_COMM_TEMPLE_000_DETAIL, UI, The forces of Chaos are approaching the temple. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_TEMPLE_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_TEMPLE_010_TITLE, UI, Battle at the Temple
W17_EVAR_COMM_TEMPLE_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_TEMPLE_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_TEMPLE_TUT_000_TITLE, UI, Chaos Approaches the Temple
W17_EVAR_COMM_TEMPLE_TUT_000_DETAIL, UI, The forces of Chaos are approaching the temple. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_TEMPLE_TUT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_TEMPLE_TUT_010_TITLE, UI, Battle at the Temple
W17_EVAR_COMM_TEMPLE_TUT_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_TEMPLE_TUT_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_TEMPLE_ITEM_000_TITLE, UI, Chaos Approaches the Temple/Legendary Treasure
W17_EVAR_COMM_TEMPLE_ITEM_000_DETAIL, UI, You must repel the approaching forces of Chaos from this area. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_TEMPLE_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_TEMPLE_ITEM_010_TITLE, UI, Battle at the Temple/Legendary Treasure
W17_EVAR_COMM_TEMPLE_ITEM_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_TEMPLE_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_RUIN_000_TITLE, UI, Chaos Approaches the Ruins
W17_EVAR_COMM_RUIN_000_DETAIL, UI, The forces of Chaos are approaching the ruins. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_RUIN_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_RUIN_010_TITLE, UI, Battle at the Ruins
W17_EVAR_COMM_RUIN_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_RUIN_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_RUIN_TUT_000_TITLE, UI, Chaos Approaches the Ruins
W17_EVAR_COMM_RUIN_TUT_000_DETAIL, UI, The forces of Chaos are approaching the ruins. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_RUIN_TUT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_RUIN_ITEM_000_TITLE, UI, Chaos Approaches the Ruins/Legendary Treasure
W17_EVAR_COMM_RUIN_ITEM_000_DETAIL, UI, You must repel the approaching forces of chaos from this area. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_RUIN_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_RUIN_ITEM_010_TITLE, UI, Battle at the Ruins/Legendary Treasure
W17_EVAR_COMM_RUIN_ITEM_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_RUIN_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_FORT_000_TITLE, UI, Reclaiming the Fortress
W17_EVAR_COMM_FORT_000_DETAIL, UI, Defeat the forces of Chaos and reclaim the fortress.
W17_EVAR_COMM_FORT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FORT_010_TITLE, UI, Battle at the Fortress
W17_EVAR_COMM_FORT_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_FORT_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FORT_TUT_000_TITLE, UI, Reclaiming the Fortress
W17_EVAR_COMM_FORT_TUT_000_DETAIL, UI, Defeat the forces of Chaos and reclaim the fortress.
W17_EVAR_COMM_FORT_TUT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FORT_TUT_010_TITLE, UI, Battle at the Fortress
W17_EVAR_COMM_FORT_TUT_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_FORT_TUT_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FORT_ITEM_000_TITLE, UI, Reclaiming the Fortress/Legendary Treasure
W17_EVAR_COMM_FORT_ITEM_000_DETAIL, UI, Defeat the forces of Chaos and reclaim the fortress. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_FORT_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_FORT_ITEM_010_TITLE, UI, Battle at the Fortress/Legendary Treasure
W17_EVAR_COMM_FORT_ITEM_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_FORT_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_CITY_000_TITLE, UI, Chaos Approaches the Town
W17_EVAR_COMM_CITY_000_DETAIL, UI, The forces of Chaos are approaching the town. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_CITY_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_CITY_010_TITLE, UI, Battle at the Town
W17_EVAR_COMM_CITY_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_CITY_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_CITY_TUT_000_TITLE, UI, Chaos Approaches the Town
W17_EVAR_COMM_CITY_TUT_000_DETAIL, UI, The forces of Chaos are approaching the town. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_CITY_TUT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_CITY_ITEM_000_TITLE, UI, Chaos Approaches the Town/Legendary Treasure
W17_EVAR_COMM_CITY_ITEM_000_DETAIL, UI, You must repel the approaching forces of Chaos from this area. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_CITY_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_CITY_ITEM_010_TITLE, UI, Battle at the Town/Legendary Treasure
W17_EVAR_COMM_CITY_ITEM_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_CITY_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_CHURCH_000_TITLE, UI, Protector of the Church
W17_EVAR_COMM_CHURCH_000_DETAIL, UI, The warrior guarding the church wants to speak to newly summoned warriors.
W17_EVAR_COMM_CHURCH_000_BUTTON, UI, Speak to the Warrior at the Church
W17_EVAR_COMM_CHURCH_010_TITLE, UI, The State of the Church
W17_EVAR_COMM_CHURCH_010_DETAIL, UI, You should check on the warrior guarding the church from time to time to ensure all is well.
W17_EVAR_COMM_CHURCH_010_BUTTON, UI, Walk Around the Church
W17_EVAR_COMM_CHURCH_TUT_000_TITLE, UI, Protector of the Church
W17_EVAR_COMM_CHURCH_TUT_000_DETAIL, UI, The warrior guarding the church wants to speak to newly summoned warriors.
W17_EVAR_COMM_CHURCH_TUT_000_BUTTON, UI, Speak to the Warrior at the Church
W17_EVAR_COMM_CHURCH_ITEM_000_TITLE, UI, Protector of the Church/Legendary Treasure
W17_EVAR_COMM_CHURCH_ITEM_000_DETAIL, UI, The warrior guarding the church wants to speak to newly summoned warriors. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_CHURCH_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_CHURCH_ITEM_010_TITLE, UI, The State of the Church/Legendary Treasure
W17_EVAR_COMM_CHURCH_ITEM_010_DETAIL, UI, You should visit the church to ensure all is well. A pirate seeking legendary treasure has also been sighted there.
W17_EVAR_COMM_CHURCH_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_GRAVEYARD_000_TITLE, UI, Chaos Approaches the Graveyard
W17_EVAR_COMM_GRAVEYARD_000_DETAIL, UI, The forces of Chaos are approaching the graveyard. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_GRAVEYARD_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_GRAVEYARD_010_TITLE, UI, Battle at the Graveyard
W17_EVAR_COMM_GRAVEYARD_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_GRAVEYARD_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_GRAVEYARD_TUT_000_TITLE, UI, Chaos Approaches the Graveyard
W17_EVAR_COMM_GRAVEYARD_TUT_000_DETAIL, UI, The forces of Chaos are approaching the graveyard. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_GRAVEYARD_TUT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_GRAVEYARD_ITEM_000_TITLE, UI, Chaos Approaches the Graveyard/Legendary Treasure
W17_EVAR_COMM_GRAVEYARD_ITEM_000_DETAIL, UI, You must repel the approaching forces of Chaos from this area. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_GRAVEYARD_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_GRAVEYARD_ITEM_010_TITLE, UI, Battle at the Graveyard/Legendary Treasure
W17_EVAR_COMM_GRAVEYARD_ITEM_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_GRAVEYARD_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_MINE_000_TITLE, UI, The Miners
W17_EVAR_COMM_MINE_000_DETAIL, UI, The miners seem to have a lot on their minds. Perhaps you can help them in some way?
W17_EVAR_COMM_MINE_000_BUTTON, UI, Go to the Mine
W17_EVAR_COMM_MINE_010_TITLE, UI, The State of the Mine
W17_EVAR_COMM_MINE_010_DETAIL, UI, The miners have to keep working even while defending the mine. You should check in on them from time to time.
W17_EVAR_COMM_MINE_010_BUTTON, UI, Walk Around the Mine
W17_EVAR_COMM_MINE_TUT_000_TITLE, UI, The Miners
W17_EVAR_COMM_MINE_TUT_000_DETAIL, UI, The miners seem to have a lot on their minds. Perhaps you can help them in some way?
W17_EVAR_COMM_MINE_TUT_000_BUTTON, UI, Go to the Mine
W17_EVAR_COMM_MINE_ITEM_000_TITLE, UI, The Miners/Legendary Treasure
W17_EVAR_COMM_MINE_ITEM_000_DETAIL, UI, The miners seem to have a lot on their minds. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_MINE_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_MINE_ITEM_010_TITLE, UI, State of the Mine/Legendary Treasure
W17_EVAR_COMM_MINE_ITEM_010_DETAIL, UI, You should see if the mine is still unharmed. A pirate seeking legendary treasure has also been sighted there.
W17_EVAR_COMM_MINE_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_FIELD_000_TITLE, UI, Chaos Approaches the Fields
W17_EVAR_COMM_FIELD_000_DETAIL, UI, The forces of Chaos are approaching the fields. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_FIELD_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FIELD_010_TITLE, UI, Battle in the Fields
W17_EVAR_COMM_FIELD_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_FIELD_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FIELD_TUT_000_TITLE, UI, Chaos Approaches the Fields
W17_EVAR_COMM_FIELD_TUT_000_DETAIL, UI, The forces of Chaos are approaching the fields. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_FIELD_TUT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FIELD_TUT_010_TITLE, UI, Battle in the Fields
W17_EVAR_COMM_FIELD_TUT_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_FIELD_TUT_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_FIELD_ITEM_000_TITLE, UI, Chaos Approaches the Fields/Legendary Treasure
W17_EVAR_COMM_FIELD_ITEM_000_DETAIL, UI, You must repel the approaching forces of Chaos from this area. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_FIELD_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_FIELD_ITEM_010_TITLE, UI, Battle in the Fields/Legendary Treasure
W17_EVAR_COMM_FIELD_ITEM_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_FIELD_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_VILLAGE_000_TITLE, UI, Chaos Approaches the Village
W17_EVAR_COMM_VILLAGE_000_DETAIL, UI, The forces of Chaos are approaching the village. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_VILLAGE_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_VILLAGE_010_TITLE, UI, Battle in the Village
W17_EVAR_COMM_VILLAGE_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_VILLAGE_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_VILLAGE_TUT_000_TITLE, UI, Chaos Approaches the Village
W17_EVAR_COMM_VILLAGE_TUT_000_DETAIL, UI, The forces of Chaos are approaching the village. Repel them with the other warriors at your side and prevent them from expanding their hold over the land.
W17_EVAR_COMM_VILLAGE_TUT_000_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_VILLAGE_TUT_010_TITLE, UI, Battle in the Village
W17_EVAR_COMM_VILLAGE_TUT_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. You must ensure it's always either occupied by your forces or neutral.
W17_EVAR_COMM_VILLAGE_TUT_010_BUTTON, UI, Repel the Forces of Chaos
W17_EVAR_COMM_VILLAGE_ITEM_000_TITLE, UI, Chaos Approaches the Village/Legendary Treasure
W17_EVAR_COMM_VILLAGE_ITEM_000_DETAIL, UI, You must repel the approaching forces of Chaos from this area. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_VILLAGE_ITEM_000_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_VILLAGE_ITEM_010_TITLE, UI, Battle in the Village/Legendary Treasure
W17_EVAR_COMM_VILLAGE_ITEM_010_DETAIL, UI, If this area is left unprotected for too long, the forces of Chaos will claim it as their own. A pirate seeking legendary treasure has also been sighted here.
W17_EVAR_COMM_VILLAGE_ITEM_010_BUTTON, UI, Pursue the Pirate
W17_EVAR_COMM_HOLE_000_TITLE, UI, Cleft of Chaos
W17_EVAR_COMM_HOLE_000_DETAIL, UI, The time has come to seal the Cleft of Chaos. You and the warriors must set off for the final battle.
W17_EVAR_COMM_HOLE_000_BUTTON, UI, Seal the Cleft of Chaos
W17_EVAR_COMM_HOLE_010_TITLE, UI, Cleft of Chaos
W17_EVAR_COMM_HOLE_010_DETAIL, UI, The time has come to seal the Cleft of Chaos. You and the warriors must set off for the final battle.
W17_EVAR_COMM_HOLE_010_BUTTON, UI, Seal the Cleft of Chaos
W17_EVAR_COMM_HOLE_020_TITLE, UI, Cleft of Chaos
W17_EVAR_COMM_HOLE_020_DETAIL, UI, The time has come to seal the Cleft of Chaos. You and the warriors must set off for the final battle.
W17_EVAR_COMM_HOLE_020_BUTTON, UI, Seal the Cleft of Chaos
W17_EVAR_COMM_HOLE_030_TITLE, UI, Cleft of Chaos
W17_EVAR_COMM_HOLE_030_DETAIL, UI, The time has come to seal the Cleft of Chaos. You and the warriors must set off for the final battle.
W17_EVAR_COMM_HOLE_030_BUTTON, UI, Seal the Cleft of Chaos
W17_EVAR_COMM_HOLE_040_TITLE, UI, Cleft of Chaos
W17_EVAR_COMM_HOLE_040_DETAIL, UI, Obtaining the legendary treasure has turned the tide of battle in your favor. The time has finally come to seal the Cleft of Chaos.
W17_EVAR_COMM_HOLE_040_BUTTON, UI, Seal the Cleft of Chaos
W17_EVAR_COMM_WORLDEXIT_000_TITLE, UI, Time to Leave
W17_EVAR_COMM_WORLDEXIT_000_DETAIL, UI, The time has come to depart this world. You can leave as soon as you are ready.
W17_EVAR_COMM_WORLDEXIT_000_BUTTON, UI, Leave This World
W17_EVAR_COMM_REBEL_000_TITLE, UI, Stop the Rebels!
W17_EVAR_COMM_REBEL_000_DETAIL, UI, The warriors summoned by King Din have formed a rebel army. Stop them from reaching the castle.
W17_EVAR_COMM_REBEL_000_BUTTON, UI, Stop the Rebels
W17_EVAR_COMM_REBEL_010_TITLE, UI, Defeat the Rebels!
W17_EVAR_COMM_REBEL_010_DETAIL, UI, The rebels are drawing dangerously close to King Din's castle. If they were to occupy it, it would spell the end of this world.
W17_EVAR_COMM_REBEL_010_BUTTON, UI, Fight the Rebels
W17_EVAR_COMM_ITEM_000_TITLE, UI, Legendary Weapon
W17_EVAR_COMM_ITEM_000_DETAIL, UI, A strange person is searching for something in the castle. Perhaps you should try to help?
W17_EVAR_COMM_ITEM_000_BUTTON, UI, Speak to Them
W17_EVAR_COMM_SIMON_000_TITLE, UI, Gunner's Thoughts
W17_EVAR_COMM_SIMON_000_DETAIL, UI, Gunner is in the fortress, and seems preoccupied by something. What could be wrong? 
W17_EVAR_COMM_SIMON_000_BUTTON, UI, Speak to Gunner
