label, speaker, text
W13_GIMK_COMM_SANDSTORM01_000_DETAIL, UI, This sandstorm is blocking your progress. You'll have to find another route to reach the other side.
W13_GIMK_COMM_SANDSTORM03_000_TITLE, UI, Fierce Sandstorm
W13_GIMK_COMM_SANDSTORM03_000_DETAIL, UI, This sandstorm is blocking your progress. You'll have to find another route to reach the other side.
W13_GIMK_COMM_SANDSTORM05_000_TITLE, UI, Fierce Sandstorm
W13_GIMK_COMM_SANDSTORM05_000_DETAIL, UI, This sandstorm is blocking your progress. You'll have to find another route to reach the other side.
W13_GIMK_COMM_SANDSTORM07_000_TITLE, UI, Fierce Sandstorm
W13_GIMK_COMM_SANDSTORM07_000_DETAIL, UI, This sandstorm is blocking your progress. You'll have to find another route to reach the other side.
W13_GIMK_COMM_SANDSTORM10_000_TITLE, UI, Fierce Sandstorm
W13_GIMK_COMM_SANDSTORM10_000_DETAIL, UI, This sandstorm is blocking your progress. You'll have to find another route to reach the other side.
W13_GIMK_COMM_SANDSTORM00_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM00_000_DETAIL, UI, Something is lurking within the sandstorm. If you can defeat it, you might be able to eliminate the sandstorm itself.
W13_GIMK_COMM_SANDSTORM00_000_BUTTON, UI, Investigate the Sandstorm
W13_GIMK_COMM_SANDSTORM02_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM02_000_DETAIL, UI, Something lurks within the sandstorm. If you can defeat it, it might eliminate the storm itself.
W13_GIMK_COMM_SANDSTORM02_000_BUTTON, UI, Investigate the Sandstorm
W13_GIMK_COMM_SANDSTORM04_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM04_000_DETAIL, UI, Something lurks within the sandstorm. If you can defeat it, it might eliminate the storm itself.
W13_GIMK_COMM_SANDSTORM04_000_BUTTON, UI, Investigate the Sandstorm
W13_GIMK_COMM_SANDSTORM06_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM06_000_DETAIL, UI, Something lurks within the sandstorm. If you can defeat it, it might eliminate the storm itself.
W13_GIMK_COMM_SANDSTORM06_000_BUTTON, UI, Investigate the Sandstorm
W13_GIMK_COMM_SANDSTORM08_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM08_000_DETAIL, UI, Something lurks within the sandstorm. If you can defeat it, it might eliminate the storm itself.
W13_GIMK_COMM_SANDSTORM08_000_BUTTON, UI, Investigate the Sandstorm
W13_GIMK_COMM_SANDSTORM09_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM09_000_DETAIL, UI, Something lurks within the sandstorm. If you can defeat it, it might eliminate the storm itself.
W13_GIMK_COMM_SANDSTORM09_000_BUTTON, UI, Investigate the Sandstorm
W13_GIMK_COMM_SANDSTORM11_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM11_000_DETAIL, UI, Something lurks within the sandstorm. If you can defeat it, it might eliminate the storm itself.
W13_GIMK_COMM_SANDSTORM11_000_BUTTON, UI, Investigate the Sandstorm
W13_GIMK_COMM_SANDSTORM12_000_TITLE, UI, Within the Sandstorm
W13_GIMK_COMM_SANDSTORM12_000_DETAIL, UI, Something lurks within the sandstorm. If you can defeat it, it might eliminate the storm itself.
W13_GIMK_COMM_SANDSTORM12_000_BUTTON, UI, Investigate the Sandstorm
W13_LTXT_COMM_RYUSAHUMANOID_000_TITLE, UI, Manipulating the Sand: Humanoid Robot
W13_LTXT_COMM_RYUSAHUMANOID_000_DETAIL, UI, This robot can change the direction of the nearby sand. Give it a try!
W13_LTXT_COMM_RYUSAHUMANOID_000_BUTTON, UI, Change the Flow of the Sand
W13_LTXT_COMM_RYUSATWOLEGS_000_TITLE, UI, Manipulating the Sand: Bipedal Robot
W13_LTXT_COMM_RYUSATWOLEGS_000_DETAIL, UI, This robot can change the direction of the nearby sand. Give it a try!
W13_LTXT_COMM_RYUSATWOLEGS_000_BUTTON, UI, Change the Flow of the Sand
W13_LTXT_COMM_RYUSAFOURLEGS_000_TITLE, UI, Manipulating the Sand: Quadruped Robot
W13_LTXT_COMM_RYUSAFOURLEGS_000_DETAIL, UI, This robot can change the direction of the nearby sand. Give it a try!
W13_LTXT_COMM_RYUSAFOURLEGS_000_BUTTON, UI, Change the Flow of the Sand
W13_LTXT_COMM_RYUSATANK_000_TITLE, UI, Manipulating the Sand: Tank Robot
W13_LTXT_COMM_RYUSATANK_000_DETAIL, UI, This robot can change the direction of the nearby sand. Give it a try!
W13_LTXT_COMM_RYUSATANK_000_BUTTON, UI, Change the Flow of the Sand
W13_LTXT_COMM_RYUSAINDUSTRIAL_000_TITLE, UI, Manipulating the Sand: Industrial Robot
W13_LTXT_COMM_RYUSAINDUSTRIAL_000_DETAIL, UI, This robot can change the direction of the nearby sand. Give it a try!
W13_LTXT_COMM_RYUSAINDUSTRIAL_000_BUTTON, UI, Change the Flow of the Sand
W13_EVAR_COMM_DIG01_MISS_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG01_MISS_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG01_MISS_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG03_MISS_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG03_MISS_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG03_MISS_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG05_MISS_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG05_MISS_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG05_MISS_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG07_MISS_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG07_MISS_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG07_MISS_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG00_SUCCESS_DIVING_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG00_SUCCESS_DIVING_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG00_SUCCESS_DIVING_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG02_SUCCESS_FERRY_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG02_SUCCESS_FERRY_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG02_SUCCESS_FERRY_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG04_SUCCESS_WARSHIP_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG04_SUCCESS_WARSHIP_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG04_SUCCESS_WARSHIP_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG06_SUCCESS_AIRSHIP_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG06_SUCCESS_AIRSHIP_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG06_SUCCESS_AIRSHIP_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG00_MISS_DIVING_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG00_MISS_DIVING_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG00_MISS_DIVING_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG02_MISS_FERRY_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG02_MISS_FERRY_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG02_MISS_FERRY_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG04_MISS_WARSHIP_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG04_MISS_WARSHIP_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG04_MISS_WARSHIP_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_DIG06_MISS_AIRSHIP_000_TITLE, UI, Digging in the Sand
W13_EVAR_COMM_DIG06_MISS_AIRSHIP_000_DETAIL, UI, Sarab has detected something under the sand. You should dig here and see what you find.
W13_EVAR_COMM_DIG06_MISS_AIRSHIP_000_BUTTON, UI, Start Digging
W13_EVAR_COMM_ROUTE0_WARSHIP_000_TITLE, UI, Meeting in the Battleship
W13_EVAR_COMM_ROUTE0_WARSHIP_000_DETAIL, UI, A battleship has run aground in the middle of the desert. Someone is inside.
W13_EVAR_COMM_ROUTE0_WARSHIP_000_BUTTON, UI, Explore the Battleship
W13_EVAR_COMM_ROUTE0_FIRSTSTOP_000_TITLE, UI, Sand in Your Path
W13_EVAR_COMM_ROUTE0_FIRSTSTOP_000_DETAIL, UI, The flow of the sand prevents you from moving about as you please. Isn't there anything you can do?
W13_EVAR_COMM_ROUTE0_FIRSTSTOP_000_BUTTON, UI, Talk to Scarecrow
W13_EVAR_COMM_ROUTE0_TWOLEGS_000_TITLE, UI, The Bipedal Robot
W13_EVAR_COMM_ROUTE0_TWOLEGS_000_DETAIL, UI, Scarecrow said there's a way to manipulate the flow of the sand here.
W13_EVAR_COMM_ROUTE0_TWOLEGS_000_BUTTON, UI, Go to the Bipedal Robot
W13_EVAR_COMM_ROUTE0_AIRSHIP_000_TITLE, UI, The Airship
W13_EVAR_COMM_ROUTE0_AIRSHIP_000_DETAIL, UI, You'll need to look here if you want to find someone familiar with the Crowrealm.
W13_EVAR_COMM_ROUTE0_AIRSHIP_000_BUTTON, UI, Search for People
W13_EVAR_COMM_ROUTE0_HUMANOID_000_TITLE, UI, Searching for Pandora: Humanoid Robot
W13_EVAR_COMM_ROUTE0_HUMANOID_000_DETAIL, UI, Could Pandora be inside the humanoid robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE0_HUMANOID_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE0_DIVING_000_TITLE, UI, Searching for Pandora: Submarine
W13_EVAR_COMM_ROUTE0_DIVING_000_DETAIL, UI, Could Pandora be inside the submarine? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE0_DIVING_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE0_DIVING_ZAKOBATTLE_000_TITLE, UI, What Lurks Within the Submarine
W13_EVAR_COMM_ROUTE0_DIVING_ZAKOBATTLE_000_DETAIL, UI, The war may be over, but this submarine is still filled with countless robots set on repelling intruders.
W13_EVAR_COMM_ROUTE0_DIVING_ZAKOBATTLE_000_BUTTON, UI, Fight It Out
W13_EVAR_COMM_ROUTE0_TANK_000_TITLE, UI, Searching for Pandora: Tank Robot
W13_EVAR_COMM_ROUTE0_TANK_000_DETAIL, UI, Could Pandora be inside the tank-shaped robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE0_TANK_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE0_FOURLEGS_000_TITLE, UI, Searching for Pandora: Quadruped Robot
W13_EVAR_COMM_ROUTE0_FOURLEGS_000_DETAIL, UI, Could Pandora be inside the quadruped robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE0_FOURLEGS_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE0_INDUSTRIAL_000_TITLE, UI, Searching for Pandora: Industrial Robot
W13_EVAR_COMM_ROUTE0_INDUSTRIAL_000_DETAIL, UI, Could Pandora be inside the industrial robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE0_INDUSTRIAL_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE0_FERRY_000_TITLE, UI, Searching for Pandora: Cruise Ship
W13_EVAR_COMM_ROUTE0_FERRY_000_DETAIL, UI, Could Pandora be inside the cruise ship? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE0_FERRY_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE0_FERRY_END_000_TITLE, UI, Closing Pandora in the Cruise Ship
W13_EVAR_COMM_ROUTE0_FERRY_END_000_DETAIL, UI, Pandora is in the cruise ship. How should you go about closing it—and is it even possible to do so?
W13_EVAR_COMM_ROUTE0_FERRY_END_000_BUTTON, UI, Close Pandora
W13_EVAR_COMM_ROUTE1_AIRSHIP_000_TITLE, UI, Meeting in the Airship
W13_EVAR_COMM_ROUTE1_AIRSHIP_000_DETAIL, UI, A heavily-damaged airship lies on the sand, perhaps shot down in the distant past. Someone is inside.
W13_EVAR_COMM_ROUTE1_AIRSHIP_000_BUTTON, UI, Search the Airship
W13_EVAR_COMM_ROUTE1_FIRSTSTOP_000_TITLE, UI, Sand in Your Path
W13_EVAR_COMM_ROUTE1_FIRSTSTOP_000_DETAIL, UI, The flow of the sand prevents you from moving about as you please. Isn't there anything you can do?
W13_EVAR_COMM_ROUTE1_FIRSTSTOP_000_BUTTON, UI, Talk to Scarecrow
W13_EVAR_COMM_ROUTE1_HUMANOID_000_TITLE, UI, Humanoid Robot
W13_EVAR_COMM_ROUTE1_HUMANOID_000_DETAIL, UI, Scarecrow said there's a way to manipulate the flow of the sand here.
W13_EVAR_COMM_ROUTE1_HUMANOID_000_BUTTON, UI, Go to the Humanoid Robot
W13_EVAR_COMM_ROUTE1_DIVING_000_TITLE, UI, The Submarine
W13_EVAR_COMM_ROUTE1_DIVING_000_DETAIL, UI, You'll need to look here if you want to find someone familiar with the Crowrealm.
W13_EVAR_COMM_ROUTE1_DIVING_000_BUTTON, UI, Search for People
W13_EVAR_COMM_ROUTE1_TWOLEGS_000_TITLE, UI, Searching for Pandora: Bipedal Robot
W13_EVAR_COMM_ROUTE1_TWOLEGS_000_DETAIL, UI, Could Pandora be inside the bipedal robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE1_TWOLEGS_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE1_FERRY_000_TITLE, UI, Searching for Pandora: Cruise Ship
W13_EVAR_COMM_ROUTE1_FERRY_000_DETAIL, UI, Could Pandora be inside the cruise ship? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE1_FERRY_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE1_FERRY_ZAKOBATTLE_000_TITLE, UI, What Lurks Within the Cruise Ship
W13_EVAR_COMM_ROUTE1_FERRY_ZAKOBATTLE_000_DETAIL, UI, The war may be over, but this cruise ship is still filled with countless robots set on repelling intruders.
W13_EVAR_COMM_ROUTE1_FERRY_ZAKOBATTLE_000_BUTTON, UI, Fight It Out
W13_EVAR_COMM_ROUTE1_TANK_000_TITLE, UI, Searching for Pandora: Tank Robot
W13_EVAR_COMM_ROUTE1_TANK_000_DETAIL, UI, Could Pandora be inside the tank-shaped robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE1_TANK_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE1_FOURLEGS_000_TITLE, UI, Searching for Pandora: Quadruped Robot
W13_EVAR_COMM_ROUTE1_FOURLEGS_000_DETAIL, UI, Could Pandora be inside the quadruped robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE1_FOURLEGS_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE1_INDUSTRIAL_000_TITLE, UI, Searching for Pandora: Industrial Robot
W13_EVAR_COMM_ROUTE1_INDUSTRIAL_000_DETAIL, UI, Could Pandora be inside the industrial robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE1_INDUSTRIAL_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE1_WARSHIP_000_TITLE, UI, Searching for Pandora: Battleship
W13_EVAR_COMM_ROUTE1_WARSHIP_000_DETAIL, UI, Could Pandora be inside the battleship? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE1_WARSHIP_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE1_WARSHIP_END_000_TITLE, UI, Closing Pandora in the Battleship
W13_EVAR_COMM_ROUTE1_WARSHIP_END_000_DETAIL, UI, Pandora is in the battleship. How should you go about closing it—and is it even possible to do so?
W13_EVAR_COMM_ROUTE1_WARSHIP_END_000_BUTTON, UI, Close Pandora
W13_EVAR_COMM_ROUTE2_DIVING_000_TITLE, UI, Meeting in the Submarine
W13_EVAR_COMM_ROUTE2_DIVING_000_DETAIL, UI, Though this area must have been underwater once, the submarine has clearly been here for a long time. It seems like someone is here.
W13_EVAR_COMM_ROUTE2_DIVING_000_BUTTON, UI, Search the Submarine
W13_EVAR_COMM_ROUTE2_FIRSTSTOP_000_TITLE, UI, Sand in Your Path
W13_EVAR_COMM_ROUTE2_FIRSTSTOP_000_DETAIL, UI, The flow of the sand prevents you from moving about as you please. Isn't there anything you can do?
W13_EVAR_COMM_ROUTE2_FIRSTSTOP_000_BUTTON, UI, Talk to Scarecrow
W13_EVAR_COMM_ROUTE2_TANK_000_TITLE, UI, Tank Robot
W13_EVAR_COMM_ROUTE2_TANK_000_DETAIL, UI, Scarecrow said there's a way to manipulate the flow of the sand here.
W13_EVAR_COMM_ROUTE2_TANK_000_BUTTON, UI, Go to the Tank Robot
W13_EVAR_COMM_ROUTE2_FERRY_000_TITLE, UI, The Cruise Ship
W13_EVAR_COMM_ROUTE2_FERRY_000_DETAIL, UI, You'll need to look here if you want to find someone familiar with the Crowrealm.
W13_EVAR_COMM_ROUTE2_FERRY_000_BUTTON, UI, Search for People
W13_EVAR_COMM_ROUTE2_TWOLEGS_000_TITLE, UI, Searching for Pandora: Bipedal Robot
W13_EVAR_COMM_ROUTE2_TWOLEGS_000_DETAIL, UI, Could Pandora be inside the bipedal robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE2_TWOLEGS_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE2_WARSHIP_000_TITLE, UI, Searching for Pandora: Battleship
W13_EVAR_COMM_ROUTE2_WARSHIP_000_DETAIL, UI, Could Pandora be inside the battleship? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE2_WARSHIP_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE2_WARSHIP_ZAKOBATTLE_000_TITLE, UI, What Lurks Within the Submarine
W13_EVAR_COMM_ROUTE2_WARSHIP_ZAKOBATTLE_000_DETAIL, UI, The war may be over, but this submarine is still filled with countless robots set on repelling intruders.
W13_EVAR_COMM_ROUTE2_WARSHIP_ZAKOBATTLE_000_BUTTON, UI, Fight It Out
W13_EVAR_COMM_ROUTE2_HUMANOID_000_TITLE, UI, Searching for Pandora: Humanoid Robot
W13_EVAR_COMM_ROUTE2_HUMANOID_000_DETAIL, UI, Could Pandora be inside the humanoid robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE2_HUMANOID_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE2_FOURLEGS_000_TITLE, UI, Searching for Pandora: Quadruped Robot
W13_EVAR_COMM_ROUTE2_FOURLEGS_000_DETAIL, UI, Could Pandora be inside the quadruped robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE2_FOURLEGS_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE2_INDUSTRIAL_000_TITLE, UI, Searching for Pandora: Industrial Robot
W13_EVAR_COMM_ROUTE2_INDUSTRIAL_000_DETAIL, UI, Could Pandora be inside the industrial robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE2_INDUSTRIAL_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE2_AIRSHIP_000_TITLE, UI, Searching for Pandora: Airship
W13_EVAR_COMM_ROUTE2_AIRSHIP_000_DETAIL, UI, Could Pandora be inside the airship? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE2_AIRSHIP_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE2_AIRSHIP_END_000_TITLE, UI, Closing Pandora in the Airship
W13_EVAR_COMM_ROUTE2_AIRSHIP_END_000_DETAIL, UI, Pandora is in the airship. How should you go about closing it—and is it even possible to do so?
W13_EVAR_COMM_ROUTE2_AIRSHIP_END_000_BUTTON, UI, Close Pandora
W13_EVAR_COMM_ROUTE3_FERRY_000_TITLE, UI, Meeting in the Cruise Ship
W13_EVAR_COMM_ROUTE3_FERRY_000_DETAIL, UI, You aren't sure if this ship washed up in this place or was built here to begin with. All you know is that something is here.
W13_EVAR_COMM_ROUTE3_FERRY_000_BUTTON, UI, Search the Cruise Ship
W13_EVAR_COMM_ROUTE3_FIRSTSTOP_000_TITLE, UI, Sand in Your Path
W13_EVAR_COMM_ROUTE3_FIRSTSTOP_000_DETAIL, UI, The flow of the sand prevents you from moving about as you please. Isn't there anything you can do?
W13_EVAR_COMM_ROUTE3_FIRSTSTOP_000_BUTTON, UI, Talk to Scarecrow
W13_EVAR_COMM_ROUTE3_FOURLEGS_000_TITLE, UI, Quadruped Robot
W13_EVAR_COMM_ROUTE3_FOURLEGS_000_DETAIL, UI, Scarecrow said there's a way to manipulate the flow of the sand here.
W13_EVAR_COMM_ROUTE3_FOURLEGS_000_BUTTON, UI, Go to the Quadruped Robot
W13_EVAR_COMM_ROUTE3_WARSHIP_000_TITLE, UI, The Battleship
W13_EVAR_COMM_ROUTE3_WARSHIP_000_DETAIL, UI, You'll need to look here if you want to find someone familiar with the Crowrealm.
W13_EVAR_COMM_ROUTE3_WARSHIP_000_BUTTON, UI, Search for People
W13_EVAR_COMM_ROUTE3_TWOLEGS_000_TITLE, UI, Searching for Pandora: Bipedal Robot
W13_EVAR_COMM_ROUTE3_TWOLEGS_000_DETAIL, UI, Could Pandora be inside the bipedal robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_TWOLEGS_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_AIRSHIP_000_TITLE, UI, Searching for Pandora: Airship
W13_EVAR_COMM_ROUTE3_AIRSHIP_000_DETAIL, UI, Could Pandora be inside the airship? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_AIRSHIP_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_AIRSHIP_ZAKOBATTLE_000_TITLE, UI, What Lurks Within the Airship
W13_EVAR_COMM_ROUTE3_AIRSHIP_ZAKOBATTLE_000_DETAIL, UI, The war may be over, but this airship is still filled with countless robots set on repelling intruders.
W13_EVAR_COMM_ROUTE3_AIRSHIP_ZAKOBATTLE_000_BUTTON, UI, Fight It Out
W13_EVAR_COMM_ROUTE3_TANK_000_TITLE, UI, Searching for Pandora: Tank Robot
W13_EVAR_COMM_ROUTE3_TANK_000_DETAIL, UI, Could Pandora be inside the tank-shaped robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_TANK_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_TANK_010_TITLE, UI, Searching for Pandora: Tank Robot
W13_EVAR_COMM_ROUTE3_TANK_010_DETAIL, UI, Could Pandora be inside the tank-shaped robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_TANK_010_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_HUMANOID_000_TITLE, UI, Searching for Pandora: Humanoid Robot
W13_EVAR_COMM_ROUTE3_HUMANOID_000_DETAIL, UI, Could Pandora be inside the humanoid robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_HUMANOID_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_INDUSTRIAL_000_TITLE, UI, Searching for Pandora: Industrial Robot
W13_EVAR_COMM_ROUTE3_INDUSTRIAL_000_DETAIL, UI, Could Pandora be inside the industrial robot? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_INDUSTRIAL_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_DIVING_000_TITLE, UI, Searching for Pandora: Submarine
W13_EVAR_COMM_ROUTE3_DIVING_000_DETAIL, UI, Could Pandora be inside the submarine? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_DIVING_000_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_DIVING_010_TITLE, UI, Searching for Pandora: Submarine
W13_EVAR_COMM_ROUTE3_DIVING_010_DETAIL, UI, Could Pandora be inside the submarine? You'll need to change the direction of the sand if you want to find out.
W13_EVAR_COMM_ROUTE3_DIVING_010_BUTTON, UI, Search for Pandora
W13_EVAR_COMM_ROUTE3_DIVING_END_000_TITLE, UI, Closing Pandora in the Submarine
W13_EVAR_COMM_ROUTE3_DIVING_END_000_DETAIL, UI, Pandora is in the submarine. How should you go about closing it—and is it even possible to do so?
W13_EVAR_COMM_ROUTE3_DIVING_END_000_BUTTON, UI, Close Pandora
W13_EVAR_COMM_RETURN_000_TITLE, UI, Time to Go
