label, text, speaker, autoLineBreak
Caption_Yumeha_Izumi, 　,  UI,  0
Discription_Yumeha_Izumi, Keihoku Elementary School student.,  UI,  0
CharaName_LoLo, LoLo,  UI,  0
Hypocoristic_LoLo, LoLo,  UI,  0
Caption_LoLo, Familiar,  UI,  0
Discription_LoLo, Ameya's cat familiar.,  UI,  0
CharaName_LoLo_Battle, LoLo,  UI,  0
Hypocoristic_LoLo_Battle, LoLo,  UI,  0
Caption_LoLo_Battle, Familiar,  UI,  0
Discription_LoLo_Battle, Ameya's cat familiar.,  UI,  0
CharaName_Akane_Erisawa, Akane Erisawa,  UI,  0
Hypocoristic_Akane_Erisawa, Ms. Erisawa,  UI,  0
Caption_Akane_Erisawa, 　,  UI,  0
Discription_Akane_Erisawa, Teacher at Keihoku Elementary School.,  UI,  0
CharaName_Ren_Tutuki, Ren Tsutsuki,  UI,  0
Hypocoristic_Ren_Tutuki, Ren,  UI,  0
Caption_Ren_Tutuki, 　,  UI,  0
Discription_Ren_Tutuki, Student at Keihoku Elementary School.,  UI,  0
CharaName_Kentarou_Yanagibi, Kentaro Yanagibi,  UI,  0
Hypocoristic_Kentarou_Yanagibi, Kentaro,  UI,  0
Caption_Kentarou_Yanagibi, 　,  UI,  0
Discription_Kentarou_Yanagibi, Student at Keihoku Elementary School.,  UI,  0
CharaName_Haruna_Kaneto, Haruna Kaneto,  UI,  0
Hypocoristic_Haruna_Kaneto, Haruna,  UI,  0
Caption_Haruna_Kaneto, 　,  UI,  0
Discription_Haruna_Kaneto, Student at Keihoku Elementary School. Leader of the girls in her class.,  UI,  0
CharaName_Kotoha_Shimoya, Kotoha Shimoya,  UI,  0
Hypocoristic_Kotoha_Shimoya, Kotoha,  UI,  0
Caption_Kotoha_Shimoya, 　,  UI,  0
Discription_Kotoha_Shimoya, Student at Keihoku Elementary School.,  UI,  0
CharaName_Yuzuki_Nakatu, Yuzuki Nakatsu,  UI,  0
Hypocoristic_Yuzuki_Nakatu, Yuzuki,  UI,  0
Caption_Yuzuki_Nakatu, 　,  UI,  0
Discription_Yuzuki_Nakatu, Student at Keihoku Elementary School.,  UI,  0
CharaName_Macha, Macha,  UI,  0
Hypocoristic_Macha, Macha,  UI,  0
Caption_Macha, 　,  UI,  0
Discription_Macha, A mysterious being who claims to be the Goddess of Sorcery.,  UI,  0
CharaName_Macha_Copy, Macha (Copy),  UI,  0
Hypocoristic_Macha_Copy, Macha (Copy),  UI,  0
Caption_Macha_Copy, Goddess of Sorcery,  UI,  0
Discription_Macha_Copy, A mysterious being who claims to be a copy of the Goddess of Sorcery.,  UI,  0
CharaName_Shinobu_Kato, Shinobu Kato,  UI,  0
Hypocoristic_Shinobu_Kato, Shinobu Kato,  UI,  0
Caption_Shinobu_Kato, Squire of Pulchra,  UI,  0
Discription_Shinobu_Kato, Squire number 15413837. Goes by Shinobu Kato in Miyako City.,  UI,  0
CharaName_Squire15413837, Squire 15413837,  UI,  0
Hypocoristic_Squire15413837, Squire 15413837,  UI,  0
Caption_Squire15413837, Squire of Pulchra,  UI,  0
Discription_Squire15413837, Squire number 15413837. Goes by Shinobu Kato in Miyako City.,  UI,  0
CharaName_Kaoruko_Hachijo, Kaoruko Hachijo,  UI,  0
Hypocoristic_Kaoruko_Hachijo, Kaoruko Hachijo,  UI,  0
Caption_Kaoruko_Hachijo, 　,  UI,  0
Discription_Kaoruko_Hachijo, Student at Rakugaku Academy.,  UI,  0
CharaName_Naomi_Waka, Naomi Waka,  UI,  0
Hypocoristic_Naomi_Waka, Naomi,  UI,  0
Caption_Naomi_Waka, Young Lady of Konan,  UI,  0
Discription_Naomi_Waka, Student at Miyako Imperial University. She is one grade beneath Tsunanori.,  UI,  0
CharaName_Asahi_Sayota, Asahi Sayota,  UI,  0
Hypocoristic_Asahi_Sayota, Asahi,  UI,  0
Caption_Asahi_Sayota, 　,  UI,  0
Discription_Asahi_Sayota, Tsunanori's childhood friend. He is one grade beneath Tsunanori due to failing his entrance exams the first time.,  UI,  0
CharaName_Tourist_Woman, Tourist,  UI,  0
Hypocoristic_Tourist_Woman, Tourist,  UI,  0
Caption_Tourist_Woman, 　,  UI,  0
Discription_Tourist_Woman, Tourist.,  UI,  0
CharaName_Nigel_Patriot, Suspicious Person,  UI,  0
Hypocoristic_Nigel_Patriot, Suspicious Person,  UI,  0
Caption_Nigel_Patriot, 　,  UI,  0
Discription_Nigel_Patriot, Nigel Patriot,  UI,  0
CharaName_Ume_YoungerSister, Ume,  UI,  0
Hypocoristic_Ume_YoungerSister, Ume,  UI,  0
Caption_Ume_YoungerSister, 　,  UI,  0
Discription_Ume_YoungerSister, One of the Miyako Rail sisters.,  UI,  0
CharaName_Matsu_OlderSister, Matsu,  UI,  0
Hypocoristic_Matsu_OlderSister, Matsu,  UI,  0
Caption_Matsu_OlderSister, 　,  UI,  0
Discription_Matsu_OlderSister, One of the Miyako Rail sisters.,  UI,  0
CharaName_Take_MiddleSister, Take,  UI,  0
Hypocoristic_Take_MiddleSister, Take,  UI,  0
Caption_Take_MiddleSister, 　,  UI,  0
Discription_Take_MiddleSister, One of the Miyako Rail sisters.,  UI,  0
CharaName_Ranko_Nitomura, Ranko Nitomura,  UI,  0
Hypocoristic_Ranko_Nitomura, Ms. Nitomura,  UI,  0
Caption_Ranko_Nitomura, 　,  UI,  0
Discription_Ranko_Nitomura, Receptionist at the Miyako Theater. Was classmates with Akane Erisawa at the Miyako University of Music.,  UI,  0
CharaName_Koutarou_Yanagibi, Kind Older Man,  UI,  0
Hypocoristic_Koutarou_Yanagibi, Kotaro Yanagibi,  UI,  0
Caption_Koutarou_Yanagibi, 　,  UI,  0
Discription_Koutarou_Yanagibi, The person inside the costume. Kentaro's father.,  UI,  0
CharaName_Mascot_Mall, Spendy McBigbucks,  UI,  0
Hypocoristic_Mascot_Mall, Spendy McBigbucks,  UI,  0
Caption_Mascot_Mall, 　,  UI,  0
Discription_Mascot_Mall, Sequoia Mall's mascot.,  UI,  0
CharaName_Sophia_Beniike, Sophia Beniike,  UI,  0
Hypocoristic_Sophia_Beniike, Sophia,  UI,  0
Caption_Sophia_Beniike, 　,  UI,  0
Discription_Sophia_Beniike, Student at Rakugaku Academy.,  UI,  0
CharaName_Friend_Tsunanori, Pal,  UI,  0
Hypocoristic_Friend_Tsunanori, Pal,  UI,  0
Caption_Friend_Tsunanori, 　,  UI,  0
Discription_Friend_Tsunanori, Character names for friends used a bit in cutscenes.,  UI,  0
CharaName_Interior_Officer, Domestic Affairs Officer,  UI,  0
Hypocoristic_Interior_Officer, Officer,  UI,  0
Caption_Interior_Officer, 　,  UI,  0
Discription_Interior_Officer, Domestic Affairs Officer.,  UI,  0
CharaName_Mother_Izumi, Yumeha's Mother,  UI,  0
Hypocoristic_Mother_Izumi, Yumeha's Mother,  UI,  0
Caption_Mother_Izumi, 　,  UI,  0
Discription_Mother_Izumi, Yumeha's mother and former apprentice witch.,  UI,  0
CharaName_Stuffed_Bird, Taxidermy Bird,  UI,  0
Hypocoristic_Stuffed_Bird, Taxidermy,  UI,  0
Caption_Stuffed_Bird, 　,  UI,  0
Discription_Stuffed_Bird, Taxidermy.,  UI,  0
CharaName_Guard_Dog, Komainu,  UI,  0
Hypocoristic_Guard_Dog, Komainu,  UI,  0
Caption_Guard_Dog, 　,  UI,  0
Discription_Guard_Dog, Komainu.,  UI,  0
CharaName_Ooike_Frog, Giant Frog,  UI,  0
Hypocoristic_Ooike_Frog, Giant Frog,  UI,  0
Caption_Ooike_Frog, 　,  UI,  0
Discription_Ooike_Frog, Giant Frog.,  UI,  0
CharaName_PetOfRen, Ren's Pet,  UI,  0
Hypocoristic_PetOfRen, Ren's Pet,  UI,  0
Caption_PetOfRen, 　,  UI,  0
Discription_PetOfRen, Ren's pet.,  UI,  0
CharaName_MaterOfPollen, Pollen Prince,  UI,  0
Hypocoristic_MaterOfPollen, Pollen Prince,  UI,  0
Caption_MaterOfPollen, 　,  UI,  0
Discription_MaterOfPollen, Pollen Prince.,  UI,  0
CharaName_GameOfCat, Cat's Prey,  UI,  0
Hypocoristic_GameOfCat, Cat's Prey,  UI,  0
Caption_GameOfCat, 　,  UI,  0
Discription_GameOfCat, Cat's prey.,  UI,  0
CharaName_Ameya_Cat, Cat,  UI,  0
Hypocoristic_Ameya_Cat, Cat,  UI,  0
Caption_Ameya_Cat, 　,  UI,  0
Discription_Ameya_Cat, Cat.,  UI,  0
CharaName_ArchWitch, Arch Witch,  UI,  0
Hypocoristic_ArchWitch, Arch Witch,  UI,  0
Caption_ArchWitch, 　,  UI,  0
Discription_ArchWitch, She who stands at the apex of the witching world of Pulchra.,  UI,  0
CharaName_RedWiseWitch, Red Sage,  UI,  0
Hypocoristic_RedWiseWitch, Red Sage,  UI,  0
Caption_RedWiseWitch, 　,  UI,  0
Discription_RedWiseWitch, One of the Five Sages.,  UI,  0
CharaName_BlueWiseWitch, Blue Sage,  UI,  0
Hypocoristic_BlueWiseWitch, Blue Sage,  UI,  0
Caption_BlueWiseWitch, 　,  UI,  0
Discription_BlueWiseWitch, One of the Five Sages.,  UI,  0
CharaName_YellowWiseWitch, Yellow Sage,  UI,  0
Hypocoristic_YellowWiseWitch, Yellow Sage,  UI,  0
Caption_YellowWiseWitch, 　,  UI,  0
Discription_YellowWiseWitch, One of the Five Sages.,  UI,  0
CharaName_WhiteWiseWitch, White Sage,  UI,  0
Hypocoristic_WhiteWiseWitch, White Sage,  UI,  0
Caption_WhiteWiseWitch, 　,  UI,  0
Discription_WhiteWiseWitch, One of the Five Sages.,  UI,  0
CharaName_BlackWiseWitch, Black Sage,  UI,  0
Hypocoristic_BlackWiseWitch, Black Sage,  UI,  0
Caption_BlackWiseWitch, 　,  UI,  0
Discription_BlackWiseWitch, One of the Five Sages.,  UI,  0
CharaName_RedWitchNormal, Resolute Red Witch,  UI,  0
Hypocoristic_RedWitchNormal, Red Witch,  UI,  0
Caption_RedWitchNormal, 　,  UI,  0
Discription_RedWitchNormal, A regular red witch.,  UI,  0
CharaName_BlueWitchNormal, Resolute Blue Witch,  UI,  0
Hypocoristic_BlueWitchNormal, Blue Witch,  UI,  0
Caption_BlueWitchNormal, 　,  UI,  0
Discription_BlueWitchNormal, A regular blue witch.,  UI,  0
CharaName_YellowWitchNormal, Resolute Yellow Witch,  UI,  0
Hypocoristic_YellowWitchNormal, Yellow Witch,  UI,  0
Caption_YellowWitchNormal, 　,  UI,  0
Discription_YellowWitchNormal, A regular yellow witch.,  UI,  0
CharaName_WhiteWitchNormal, Resolute White Witch,  UI,  0
Hypocoristic_WhiteWitchNormal, White Witch,  UI,  0
Caption_WhiteWitchNormal, 　,  UI,  0
Discription_WhiteWitchNormal, A regular white witch.,  UI,  0
CharaName_BlackWitchNormal, Resolute Black Witch,  UI,  0
Hypocoristic_BlackWitchNormal, Black Witch,  UI,  0
Caption_BlackWitchNormal, 　,  UI,  0
Discription_BlackWitchNormal, A regular black witch.,  UI,  0
CharaName_RedWitchOrchid, Red Orchid the Witch,  UI,  0
Hypocoristic_RedWitchOrchid, Red Orchid,  UI,  0
Caption_RedWitchOrchid, 　,  UI,  0
Discription_RedWitchOrchid, Red Orchid.,  UI,  0
CharaName_YellowWitchWillma, Willma the Yellow Witch,  UI,  0
Hypocoristic_YellowWitchWillma, Willma,  UI,  0
Caption_YellowWitchWillma, Yellow Witch,  UI,  0
Discription_YellowWitchWillma, Willma.,  UI,  0
CharaName_BlackWitchGrete, Grete the Black Witch,  UI,  0
Hypocoristic_BlackWitchGrete, Grete,  UI,  0
Caption_BlackWitchGrete, 　,  UI,  0
Discription_BlackWitchGrete, Grete.,  UI,  0
CharaName_Familiar_Pierre, Pierre the Familiar,  UI,  0
Hypocoristic_Familiar_Pierre, Pierre,  UI,  0
Caption_Familiar_Pierre, 　,  UI,  0
Discription_Familiar_Pierre, Lita's familiar.,  UI,  0
CharaName_SquireAssasin, Red Squire,  UI,  0
Hypocoristic_SquireAssasin, Red Squire,  UI,  0
Caption_SquireAssasin, Assassin,  UI,  0
Discription_SquireAssasin, Assassin and squire of the red.,  UI,  0
CharaName_SquireFake1, Trustworthy Squire,  UI,  0
Hypocoristic_SquireFake1, Trustworthy Squire,  UI,  0
Caption_SquireFake1, 　,  UI,  0
Discription_SquireFake1, A fake squire.,  UI,  0
CharaName_SquireFake2, Arrogant Squire,  UI,  0
Hypocoristic_SquireFake2, Arrogant Squire,  UI,  0
Caption_SquireFake2, 　,  UI,  0
Discription_SquireFake2, A fake squire.,  UI,  0
CharaName_SquireFake3, Resurrected Squire,  UI,  0
Hypocoristic_SquireFake3, Resurrected Squire,  UI,  0
Caption_SquireFake3, 　,  UI,  0
Discription_SquireFake3, The fake ghost of a fake squire.,  UI,  0
CharaName_WhiteWitch1, Bullish White Witch,  UI,  0
Hypocoristic_WhiteWitch1, Bullish White Witch,  UI,  0
Caption_WhiteWitch1, 　,  UI,  0
Discription_WhiteWitch1, A regular white witch.,  UI,  0
CharaName_WhiteWitch2, Cheerful White Witch,  UI,  0
Hypocoristic_WhiteWitch2, Cheerful White Witch,  UI,  0
Caption_WhiteWitch2, 　,  UI,  0
Discription_WhiteWitch2, A regular white witch.,  UI,  0
CharaName_RedWitch, Red Witch,  UI,  0
Hypocoristic_RedWitch, Red Witch,  UI,  0
Caption_RedWitch, 　,  UI,  0
Discription_RedWitch, A red witch.,  UI,  0
CharaName_BlueWitch, Blue Witch,  UI,  0
Hypocoristic_BlueWitch, Blue Witch,  UI,  0
Caption_BlueWitch, 　,  UI,  0
Discription_BlueWitch, A blue witch.,  UI,  0
CharaName_YellowWitch, Yellow Witch,  UI,  0
Hypocoristic_YellowWitch, Yellow Witch,  UI,  0
Caption_YellowWitch, 　,  UI,  0
Discription_YellowWitch, A yellow witch.,  UI,  0
CharaName_WhiteWitch, White Witch,  UI,  0
Hypocoristic_WhiteWitch, White Witch,  UI,  0
Caption_WhiteWitch, 　,  UI,  0
Discription_WhiteWitch, A white witch.,  UI,  0
CharaName_BlackWitch, Black Witch,  UI,  0
Hypocoristic_BlackWitch, Black Witch,  UI,  0
Caption_BlackWitch, 　,  UI,  0
Discription_BlackWitch, A black witch.,  UI,  0
CharaName_OldMirror, Old Mirror,  UI,  0
Hypocoristic_OldMirror, Old Mirror,  UI,  0
Caption_OldMirror, 　,  UI,  0
Discription_OldMirror, An old mirror.,  UI,  0
CharaName_Lita_Pierre, Pierre-Turned-Lita,  UI,  0
Hypocoristic_Lita_Pierre, Pierre-Turned-Lita,  UI,  0
Caption_Lita_Pierre, 　,  UI,  0
Discription_Lita_Pierre, Lita's familiar.,  UI,  0
CharaName_Pierre_Lita, Lita-Turned-Pierre,  UI,  0
Hypocoristic_Pierre_Lita, Lita-Turned-Pierre,  UI,  0
Caption_Pierre_Lita, 　,  UI,  0
Discription_Pierre_Lita, Lita's familiar.,  UI,  0
CharaName_Lady_Pride, Warden of Pride,  UI,  0
Hypocoristic_Lady_Pride, Warden of Pride,  UI,  0
Caption_Lady_Pride, 　,  UI,  0
Discription_Lady_Pride, Lord of the lost Watchtower of Pride.,  UI,  0
CharaName_Lord_Gluttony, Warden of Gluttony,  UI,  0
Hypocoristic_Lord_Gluttony, Warden of Gluttony,  UI,  0
Caption_Lord_Gluttony, 　,  UI,  0
Discription_Lord_Gluttony, Lord of the Watchtower of Gluttony.,  UI,  0
CharaName_Lord_Lust, Warden of Lust,  UI,  0
Hypocoristic_Lord_Lust, Warden of Lust,  UI,  0
Caption_Lord_Lust, 　,  UI,  0
Discription_Lord_Lust, Lord of the Watchtower of Lust.,  UI,  0
CharaName_Lord_Sloth, Warden of Sloth,  UI,  0
Hypocoristic_Lord_Sloth, Warden of Sloth,  UI,  0
Caption_Lord_Sloth, 　,  UI,  0
Discription_Lord_Sloth, Lord of the Watchtower of Sloth.,  UI,  0
CharaName_Lord_Rage, Warden of Wrath,  UI,  0
Hypocoristic_Lord_Rage, Warden of Wrath,  UI,  0
Caption_Lord_Rage, 　,  UI,  0
Discription_Lord_Rage, Lord of the Watchtower of Wrath.,  UI,  0
CharaName_Henchman_Gluttony, Servant of Gluttony,  UI,  0
Hypocoristic_Henchman_Gluttony, Servant of Gluttony,  UI,  0
Caption_Henchman_Gluttony, 　,  UI,  0
Discription_Henchman_Gluttony, Servant of Gluttony.,  UI,  0
CharaName_Henchman_Lust, Servant of Lust,  UI,  0
Hypocoristic_Henchman_Lust, Servant of Lust,  UI,  0
Caption_Henchman_Lust, 　,  UI,  0
