label, text, speaker, autoLineBreak
GHMAC02_A_ItemName, Hecaton Heavy Machine Gun,  UI,  0
GHFLA01_A_ItemName, Agni Heart,  UI,  0
GHFLA02_A_ItemName, Firetrapper,  UI,  0
GHELE01_A_ItemName, Lightning Cannon,  UI,  0
GHELE02_A_ItemName, Photon Shooter,  UI,  0
GHBOM01_A_ItemName, Super Missile,  UI,  0
GHBOM02_A_ItemName, Hyperion Bazooka,  UI,  0
GHCHE01_A_ItemName, Serpent,  UI,  0
GHCHE02_A_ItemName, Hydra,  UI,  0
WLLSW01_A_ItemExp, None,  UI,  0
WLLSW01_B_ItemExp, None,  UI,  0
WLLSW01_C_ItemExp, Antiair,  UI,  0
WLLSW01_D_ItemExp, Antiair,  UI,  0
WLLSW01_PURSUIT_C_ItemName, Pursuant Blade +2,  UI,  0
WLLSW03_A_ItemExp, Raises Enmity,  UI,  0
WLLSW03_B_ItemExp, Raises Enmity,  UI,  0
WLLSW03_C_ItemExp, Raises Enmity,  UI,  0
WLLSW03_D_ItemExp, Raises Enmity,  UI,  0
WLLSW04_A_ItemExp, None,  UI,  0
WLLSW04_B_ItemExp, None,  UI,  0
WLLSW04_C_ItemExp, None,  UI,  0
WLLSW04_D_ItemExp, None,  UI,  0
WLLSW05_A_ItemExp, Tech Order -1,  UI,  0
WLLSW05_B_ItemExp, Tech Order -1,  UI,  0
WLLSW07_C_ItemName, Rune Sword +2,  UI,  0
WLRAP01_A_ItemExp, None,  UI,  0
WLRAP01_B_ItemExp, None,  UI,  0
WLRAP01_GUARD_A_ItemExp, None,  UI,  0
WLRAP01_GUARD_B_ItemExp, None,  UI,  0
WLRAP02_A_ItemExp, None,  UI,  0
WLRAP02_B_ItemExp, None,  UI,  0
WLRAP02_C_ItemExp, None,  UI,  0
WLRAP02_D_ItemExp, None,  UI,  0
WLRAP04_A_ItemExp, Combo Rate +2%,  UI,  0
WLRAP04_B_ItemExp, Combo Rate +2%,  UI,  0
WLRAP04_C_ItemExp, Combo Rate +2%,  UI,  0
WLRAP04_D_ItemExp, Combo Rate +2%,  UI,  0
WLRAP05_A_ItemExp, Tech Order -1,  UI,  0
WLRAP05_B_ItemExp, Tech Order -1,  UI,  0
WLRAP06_C_ItemName, Blazing Sword +2,  UI,  0
WLRAP08_A_ItemExp, Initial Combo Rate +5%,  UI,  0
WLRAP08_C_ItemName, Espada Ropera +2,  UI,  0
WLRAP11_C_ItemName, Masquerade +2,  UI,  0
WLDAG01_A_ItemExp, None,  UI,  0
WLDAG01_B_ItemExp, None,  UI,  0
WLDAG03_A_ItemExp, None,  UI,  0
WLDAG03_B_ItemExp, None,  UI,  0
WLDAG03_C_ItemExp, None,  UI,  0
WLDAG03_D_ItemExp, None,  UI,  0
WLDAG06_A_ItemExp, Combo Rate +2%,  UI,  0
WLDAG06_B_ItemExp, Combo Rate +2%,  UI,  0
WLDAG06_C_ItemExp, Combo Rate +2%,  UI,  0
WLDAG06_D_ItemExp, Combo Rate +2%,  UI,  0
WLDAG07_C_ItemName, Devil's Dagger +2,  UI,  0
WLDAG11_B_ItemName, Jetstream,  UI,  0
WLDAG11_C_ItemName, Speedstar,  UI,  0
WLDAG11_D_ItemName, Speedstar +1,  UI,  0
WLAXE_OLD_01_ItemExp, None,  UI,  0
WLAXE01_A_ItemExp, None,  UI,  0
WLAXE01_B_ItemExp, None,  UI,  0
WLAXE02_A_ItemExp, Tech Order -1,  UI,  0
WLAXE02_B_ItemExp, Tech Order -1,  UI,  0
WLAXE04_C_ItemName, Berserker Axe +2,  UI,  0
WLAXE05_A_ItemExp, Initial Combo Rate +5%,  UI,  0
WLAXE05_C_ItemName, Falconwind +2,  UI,  0
WLAXE06_A_ItemExp, None,  UI,  0
WLAXE06_B_ItemExp, None,  UI,  0
WLAXE06_C_ItemExp, None,  UI,  0
WLAXE06_D_ItemExp, None,  UI,  0
WLAXE07_A_ItemExp, Raises Enmity,  UI,  0
WLAXE07_B_ItemExp, Raises Enmity,  UI,  0
WLAXE07_C_ItemExp, Raises Enmity,  UI,  0
WLAXE07_D_ItemExp, Raises Enmity,  UI,  0
WLAXE11_C_ItemName, Fractionary Shine +2,  UI,  0
WHGSW_OLD_01_ItemExp, None,  UI,  0
WHGSW01_A_ItemExp, None,  UI,  0
WHGSW01_B_ItemExp, None,  UI,  0
WHGSW02_A_ItemExp, Combo Rate +2%,  UI,  0
WHGSW02_B_ItemExp, Combo Rate +2%,  UI,  0
WHGSW02_C_ItemExp, Combo Rate +2%,  UI,  0
WHGSW02_D_ItemExp, Combo Rate +2%,  UI,  0
WHGSW03_A_ItemExp, Tech Order -1,  UI,  0
WHGSW03_B_ItemExp, Tech Order -1,  UI,  0
WHGSW04_A_ItemExp, None,  UI,  0
WHGSW04_B_ItemExp, None,  UI,  0
WHGSW04_C_ItemExp, None,  UI,  0
WHGSW04_D_ItemExp, None,  UI,  0
WHGSW06_B_ItemName, Ice Sword +1,  UI,  0
WHSSW01_A_ItemExp, None,  UI,  0
WHSSW01_B_ItemExp, None,  UI,  0
WHSSW02_A_ItemExp, Raises Enmity,  UI,  0
WHSSW02_B_ItemExp, Raises Enmity,  UI,  0
WHSSW02_C_ItemExp, Raises Enmity,  UI,  0
WHSSW02_D_ItemExp, Raises Enmity,  UI,  0
WHSSW03_A_ItemExp, None,  UI,  0
WHSSW03_B_ItemExp, None,  UI,  0
WHSSW03_C_ItemExp, None,  UI,  0
WHSSW03_D_ItemExp, None,  UI,  0
WHSSW04_C_ItemName, Invincible East +2,  UI,  0
WHSSW07_A_ItemExp, Tech Order +1,  UI,  0
WHSSW08_A_ItemExp, Tech Order -1,  UI,  0
WHSSW08_B_ItemExp, Tech Order -1,  UI,  0
WHSSW09_B_ItemName, Seven-Branched Sword +1,  UI,  0
WHSSW11_B_ItemName, Cinderforge Sword +1,  UI,  0
WHPSW01_A_ItemExp, None,  UI,  0
WHPSW01_B_ItemExp, None,  UI,  0
WHPSW02_A_ItemExp, None,  UI,  0
WHPSW02_B_ItemExp, None,  UI,  0
WHPSW02_C_ItemExp, None,  UI,  0
WHPSW02_D_ItemExp, None,  UI,  0
WHPSW04_A_ItemExp, Combo Rate +2%,  UI,  0
WHPSW04_B_ItemExp, Combo Rate +2%,  UI,  0
WHPSW04_C_ItemExp, Combo Rate +2%,  UI,  0
WHPSW04_D_ItemExp, Combo Rate +2%,  UI,  0
WHPSW05_A_ItemExp, Tech Order -1,  UI,  0
WHPSW05_B_ItemExp, Tech Order -1,  UI,  0
WHPSW07_B_ItemName, Qinglong Yanyuedao +1,  UI,  0
WHPSW08_A_ItemExp, Tech Order +1,  UI,  0
GLONE01_A_ItemExp, None,  UI,  0
GLONE01_B_ItemExp, None,  UI,  0
GLONE03_B_ItemName, Duelist's Pistol +1,  UI,  0
GLONE04_A_ItemExp, None,  UI,  0
GLONE04_B_ItemExp, None,  UI,  0
GLONE05_A_ItemExp, None,  UI,  0
GLONE05_B_ItemExp, None,  UI,  0
GLONE05_C_ItemExp, None,  UI,  0
GLONE05_D_ItemExp, None,  UI,  0
GLONE09_C_ItemName, Grimhorn +2,  UI,  0
GLONE10_A_ItemExp, Combo Rate +2%,  UI,  0
GLONE10_B_ItemExp, Combo Rate +2%,  UI,  0
GLONE10_C_ItemExp, Combo Rate +2%,  UI,  0
GLONE10_D_ItemExp, Combo Rate +2%,  UI,  0
GHMAC01_A_ItemExp, None,  UI,  0
GHMAC01_B_ItemExp, None,  UI,  0
GHMAC02_A_ItemExp, None,  UI,  0
GHMAC02_B_ItemExp, None,  UI,  0
GHMAC02_C_ItemExp, None,  UI,  0
GHMAC02_D_ItemExp, None,  UI,  0
GHFLA02_D_ItemName, Firetrapper +3,  UI,  0
GHELE02_A_ItemExp, Initial Combo Rate +5%,  UI,  0
GHELE02_B_ItemExp, Initial Combo Rate +5%,  UI,  0
GHELE02_D_ItemName, Photon Shooter +3,  UI,  0
GHBOM02_D_ItemName, Hyperion Bazooka +3,  UI,  0
GHCHE02_D_ItemName, Hydra +3,  UI,  0
MAMCR01_DW_ItemExp, None,  UI,  0
MAMCR02_DW_ItemExp, None,  UI,  0
MAMCR03_DW_ItemExp, None,  UI,  0
MAMCR04_DW_ItemExp, None,  UI,  0
MAMCR05_DW_ItemExp, None,  UI,  0
MAMCR06_DW_ItemExp, None,  UI,  0
MAMCR07_DW_ItemExp, None,  UI,  0
MAMCR08_DW_ItemExp, None,  UI,  0
MAMCR09_DW_ItemExp, None,  UI,  0
MAMCR10_DW_ItemExp, None,  UI,  0
MAMCR11_DW_ItemExp, None,  UI,  0
MAMCR12_DW_ItemExp, None,  UI,  0
MAMCR13_DW_ItemExp, None,  UI,  0
MAMCR14_DW_ItemExp, None,  UI,  0
MAMCR15_DW_ItemExp, None,  UI,  0
MAMCR16_DW_ItemExp, None,  UI,  0
MAMCR17_DW_ItemExp, None,  UI,  0
MAMCR18_DW_ItemExp, None,  UI,  0
MACL01_A_ItemExp, None,  UI,  0
MACL02_A_ItemExp, None,  UI,  0
MACL03_A_ItemExp, None,  UI,  0
MANA02_A_ItemExp, None,  UI,  0
MANA05_A_ItemExp, None,  UI,  0
MANA05_C_ItemName, Astral Armor +1,  UI,  0
MANA06_A_ItemExp, None,  UI,  0
MANA07_A_ItemExp, None,  UI,  0
MANA08_A_ItemExp, None,  UI,  0
MANA_BONE04_ItemName, Marrow Breastplate +2,  UI,  0
MANA_BEAST04_ItemName, Beast's Leather Armor +1,  UI,  0
MANA11_A_ItemExp, None,  UI,  0
MANA12_A_ItemExp, None,  UI,  0
MANA13_A_ItemExp, None,  UI,  0
MANA14_A_ItemExp, None,  UI,  0
MANA15_A_ItemExp, None,  UI,  0
MANA15_B_ItemExp, None,  UI,  0
MARO11_C_ItemName, Magnificent Candis +2,  UI,  0
MACW01_DM_ItemExp, None,  UI,  0
MACW02_DM_ItemExp, None,  UI,  0
MACW03_DM_ItemExp, None,  UI,  0
MACW04_DM_ItemExp, None,  UI,  0
MACW05_DM_ItemExp, None,  UI,  0
MACW06_DM_ItemExp, None,  UI,  0
MACW07_DM_ItemExp, None,  UI,  0
MACW08_DM_ItemExp, None,  UI,  0
MACW09_DM_ItemExp, None,  UI,  0
SAIN01_A_ItemExp, None,  UI,  0
SAIN01_B_ItemExp, None,  UI,  0
SAIN02_A_ItemExp, None,  UI,  0
SAIN03_A_ItemExp, None,  UI,  0
SAIN04_A_ItemExp, None,  UI,  0
SAIN05_A_ItemExp, None,  UI,  0
SAIN06_A_ItemExp, None,  UI,  0
SAIN06_B_ItemName, Padded Gi,  UI,  0
SAIN06_B_ItemExp, None,  UI,  0
SAIN07_A_ItemExp, None,  UI,  0
SAIN09_B_ItemName, Emperor's Cape +1,  UI,  0
SAIN10_A_ItemExp, Evade Chance +2%,  UI,  0
SAIN11_A_ItemExp, Evade Chance +2%,  UI,  0
SAIN12_A_ItemExp, Evade Chance +2%,  UI,  0
SAIN13_A_ItemName, Cloak of the North Wind,  UI,  0
SAIN13_B_ItemName, Cloak of the North Wind +1,  UI,  0
SAIN14_A_ItemName, Cloak of the Sun,  UI,  0
SAIN14_B_ItemName, Cloak of the Sun +1,  UI,  0
SAHE05_B_ItemName, Beast's Hood,  UI,  0
SAHE07_B_ItemName, Cockscomb +1,  UI,  0
SAHE10_B_ItemName, Corolla of the Great Tree +1,  UI,  0
SAGL01_A_ItemExp, None,  UI,  0
SAGL02_A_ItemExp, None,  UI,  0
SAGL13_B_ItemName, Insulators +1,  UI,  0
SAGL20_B_ItemName, Lace Gloves +1,  UI,  0
SAGL21_B_ItemName, Hexed Gloves +1,  UI,  0
SASH00_A_ItemExp, None,  UI,  0
SASH00_B_ItemExp, None,  UI,  0
SASH00_C_ItemExp, None,  UI,  0
SASH00_D_ItemExp, None,  UI,  0
SASH01_A_ItemExp, None,  UI,  0
SASH02_A_ItemExp, None,  UI,  0
SASH04_B_ItemName, Sabatons +1,  UI,  0
SASH05_B_ItemName, Silver Boots +1,  UI,  0
SASH09_C_ItemName, Astral Boots +1,  UI,  0
SASH10_B_ItemName, Obsidian Boots +1,  UI,  0
SASH12_B_ItemName, Galoshes +1,  UI,  0
SASH16_A_ItemExp, Action Order Up (S),  UI,  0
SASH16_B_ItemExp, Action Order Up (M),  UI,  0
SASH16_C_ItemExp, Action Order Up (L),  UI,  0
SASH17_A2_ItemName, Jungle Boots +1,  UI,  0
SASH17_B2_ItemName, Combat Boots +1,  UI,  0
SAAC14_B_ItemName, Harmonium Earring +1,  UI,  0
SAAC15_B_ItemName, Sanguine Star +1,  UI,  0
SAAC16_B_ItemName, Genjo +1,  UI,  0
SAAC17_B_ItemName, Shiny Sunglasses +1,  UI,  0
SAAC18_B_ItemName, Emeth Tag +1,  UI,  0
SAAC19_B_ItemName, Angel Brooch +1,  UI,  0
SAAC20_B_ItemName, Flower Rosette +1,  UI,  0
SAAC21_B_ItemName, Blood Chalice +1,  UI,  0
SAAC22_B_ItemName, Closed-Back Headphones +1,  UI,  0
SAAC35_B_ItemName, Cerberus's Ring +1,  UI,  0
SAAC_RING_ATK_ItemName, Warrior's Ring,  UI,  0
SAAC_RING_DEF_ItemName, Guardian's Ring,  UI,  0
SAAC_RING_AGL_ItemName, Thief's Ring,  UI,  0
SAAC_RING_MAG_ItemName, Sage's Ring,  UI,  0
SAAC_DUMBBELL_1_ItemExp, Action order down (S),  UI,  0
SAAC_DUMBBELL_2_ItemExp, Action order down (M),  UI,  0
SAAC_DUMBBELL_3_ItemExp, Action order down (L),  UI,  0
SAAC_DUMBBELL_4_ItemExp, Action order down (XL),  UI,  0
SAAC07_MS_ItemExp, Evade Chance +3%,  UI,  0
DIVA_SLOT01_RES_ItemExp, You can't use this yet,  UI,  0
DIVA_SLOT02_RES_ItemExp, You can't use this yet,  UI,  0
DIVA_SLOT03_RES_ItemExp, You can't use this yet,  UI,  0
DIVA_SLOT04_RES_ItemExp, You can't use this yet,  UI,  0
MAMCR01_DW_TEST_ItemName, Left Claw,  UI,  0
MAMCR02_DW_TEST_ItemName, Right Claw,  UI,  0
MAMCR03_DW_TEST_ItemName, Left Claw,  UI,  0
MAMCR04_DW_TEST_ItemName, Right Claw,  UI,  0
MAMCR05_DW_TEST_ItemName, Left Claw,  UI,  0
MAMCR06_DW_TEST_ItemName, Right Claw,  UI,  0
MACW01_DM_TEST_ItemName, Fur Pelt,  UI,  0
MACW02_DM_TEST_ItemName, Fur Pelt,  UI,  0
MACW03_DM_TEST_ItemName, Fur Pelt,  UI,  0
WLLSW_OLD_01_ItemName, Aged Longsword,  UI,  0
WLLSW_OLD_02_ItemName, Dull Longsword,  UI,  0
WLLSW01_B_ItemName, Broadsword +1,  UI,  0
WLLSW01_C_ItemName, Driftwhale Blade,  UI,  0
WLLSW01_D_ItemName, Driftwhale Blade +1,  UI,  0
WLLSW01_PURSUIT_A_ItemName, Pursuant Blade,  UI,  0
WLLSW01_PURSUIT_B_ItemName, Pursuant Blade +1,  UI,  0
WLLSW02_B_ItemName, Town Sword +1,  UI,  0
WLLSW02_C_ItemName, Town Sword +2,  UI,  0
WLLSW02_D_ItemName, Town Sword +3,  UI,  0
WLLSW03_B_ItemName, Splasher +1,  UI,  0
WLLSW03_C_ItemName, Splasher +2,  UI,  0
WLLSW03_D_ItemName, Splasher +3,  UI,  0
WLLSW04_B_ItemName, Schiavona +1,  UI,  0
WLLSW04_C_ItemName, Schiavona +2,  UI,  0
WLLSW04_D_ItemName, Schiavona +3,  UI,  0
WLLSW05_B_ItemName, Worm Slayer +1,  UI,  0
WLLSW05_C_ItemName, Worm Slayer +2,  UI,  0
WLLSW05_D_ItemName, Worm Slayer +3,  UI,  0
WLLSW07_B_ItemName, Rune Sword +1,  UI,  0
WLLSW09_B_ItemName, Dragonscale Blade +1,  UI,  0
WLLSW09_C_ItemName, Dragonscale Blade +2,  UI,  0
WLLSW09_D_ItemName, Dragonscale Blade +3,  UI,  0
WLRAP01_B_ItemName, Fleuret +1,  UI,  0
WLRAP01_GUARD_A_ItemName, Fleuret Guard,  UI,  0
WLRAP01_GUARD_B_ItemName, Fleuret Guard +1,  UI,  0
WLRAP02_B_ItemName, Rapier +1,  UI,  0
WLRAP02_C_ItemName, Rapier +2,  UI,  0
WLRAP02_D_ItemName, Rapier +3,  UI,  0
WLRAP03_B_ItemName, Estoc +1,  UI,  0
WLRAP03_C_ItemName, Estoc +2,  UI,  0
WLRAP03_D_ItemName, Estoc +3,  UI,  0
WLRAP04_B_ItemName, Dress Sword +1,  UI,  0
WLRAP04_C_ItemName, Dress Sword +2,  UI,  0
WLRAP04_D_ItemName, Dress Sword +3,  UI,  0
WLRAP05_B_ItemName, Lob Omen +1,  UI,  0
WLRAP05_C_ItemName, Lob Omen +2,  UI,  0
WLRAP05_D_ItemName, Lob Omen +3,  UI,  0
WLRAP06_B_ItemName, Blazing Sword +1,  UI,  0
WLRAP07_B_ItemName, Star of the Down +1,  UI,  0
WLRAP08_B_ItemName, Espada Ropera +1,  UI,  0
WLRAP10_B_ItemName, Sword of Earth +1,  UI,  0
WLRAP11_B_ItemName, Masquerade +1,  UI,  0
WLDAG01_B_ItemName, Khukuri +1,  UI,  0
WLDAG01_C_ItemName, Lightweight Khukuri,  UI,  0
WLDAG02_B_ItemName, Bladebreaker +1,  UI,  0
WLDAG02_C_ItemName, Bladebreaker +2,  UI,  0
WLDAG03_B_ItemName, Steel Dagger +1,  UI,  0
WLDAG03_C_ItemName, Steel Dagger +2,  UI,  0
WLDAG03_D_ItemName, Steel Dagger +3,  UI,  0
WLDAG04_B_ItemName, Shadow Dagger +1,  UI,  0
WLDAG04_C_ItemName, Shadow Dagger +2,  UI,  0
WLDAG04_D_ItemName, Shadow Dagger +3,  UI,  0
WLDAG05_B_ItemName, Queen of Swords +1,  UI,  0
WLDAG05_C_ItemName, Queen of Swords +2,  UI,  0
WLDAG06_B_ItemName, Gladius +1,  UI,  0
WLDAG06_C_ItemName, Gladius +2,  UI,  0
WLDAG06_D_ItemName, Gladius +3,  UI,  0
WLDAG07_B_ItemName, Devil's Dagger +1,  UI,  0
WLDAG08_B_ItemName, Hanger +1,  UI,  0
WLDAG08_C_ItemName, Hanger +2,  UI,  0
WLDAG08_D_ItemName, Hanger +3,  UI,  0
WLDAG09_B_ItemName, Wyrmbrand +1,  UI,  0
WLDAG09_C_ItemName, Wyrmbrand +2,  UI,  0
WLDAG09_D_ItemName, Wyrmbrand +3,  UI,  0
WLDAG10_B_ItemName, Beowulf +1,  UI,  0
WLDAG10_C_ItemName, Beowulf +2,  UI,  0
WLAXE_OLD_01_ItemName, Beast's Axe,  UI,  0
WLAXE01_B_ItemName, Hand Axe +1,  UI,  0
WLAXE01_C_ItemName, Lightweight Hand Axe,  UI,  0
WLAXE02_B_ItemName, Stone Axe +1,  UI,  0
WLAXE02_C_ItemName, Stone Axe +2,  UI,  0
WLAXE02_D_ItemName, Stone Axe +3,  UI,  0
WLAXE03_B_ItemName, Francisca +1,  UI,  0
WLAXE03_C_ItemName, Francisca +2,  UI,  0
WLAXE03_D_ItemName, Francisca +3,  UI,  0
WLAXE04_B_ItemName, Berserker Axe +1,  UI,  0
WLAXE05_B_ItemName, Falconwind +1,  UI,  0
WLAXE06_B_ItemName, Bullova +1,  UI,  0
WLAXE06_C_ItemName, Bullova +2,  UI,  0
WLAXE06_D_ItemName, Bullova +3,  UI,  0
WLAXE07_B_ItemName, Bilqis +1,  UI,  0
WLAXE07_C_ItemName, Bilqis +2,  UI,  0
WLAXE07_D_ItemName, Bilqis +3,  UI,  0
WLAXE08_B_ItemName, Earth's Creation Prime,  UI,  0
WLAXE09_B_ItemName, Archfiend's Axe +1,  UI,  0
WLAXE10_B_ItemName, Chainsaw +1,  UI,  0
WLAXE11_B_ItemName, Fractionary Shine +1,  UI,  0
WHGSW_OLD_01_ItemName, Spirit Greatsword,  UI,  0
WHGSW01_B_ItemName, Zweihander +1,  UI,  0
WHGSW01_GUARD_A_ItemName, Guardian Sword,  UI,  0
WHGSW01_GUARD_B_ItemName, Guardian Sword +1,  UI,  0
WHGSW01_GUARD_C_ItemName, Guardian Sword +2,  UI,  0
WHGSW02_B_ItemName, Claymore +1,  UI,  0
WHGSW02_C_ItemName, Claymore +2,  UI,  0
WHGSW02_D_ItemName, Claymore +3,  UI,  0
WHGSW03_B_ItemName, Faussar +1,  UI,  0
WHGSW03_C_ItemName, Faussar +2,  UI,  0
WHGSW03_D_ItemName, Faussar +3,  UI,  0
WHGSW04_B_ItemName, Flamberge +1,  UI,  0
WHGSW04_C_ItemName, Flamberge +2,  UI,  0
WHGSW04_D_ItemName, Flamberge +3,  UI,  0
WHGSW05_B_ItemName, Galatyn +1,  UI,  0
WHGSW05_C_ItemName, Galatyn +2,  UI,  0
WHGSW05_D_ItemName, Galatyn +3,  UI,  0
WHGSW08_B_ItemName, Obsidian Sword +1,  UI,  0
WHGSW09_B_ItemName, Dragonscale Greatsword +1,  UI,  0
WHGSW09_C_ItemName, Dragonscale Greatsword +2,  UI,  0
WHGSW09_D_ItemName, Dragonscale Greatsword +3,  UI,  0
WHGSW10_B_ItemName, Dayblade +1,  UI,  0
WHGSW11_B_ItemName, Moonlite +1,  UI,  0
WHGSW_EXCALIBUR_01_ItemName, Cemetery Greatsword,  UI,  0
WHGSW_EXCALIBUR_02_ItemName, Polished Greatsword,  UI,  0
WHGSW_EXCALIBUR_03_ItemName, Sword of Albion,  UI,  0
WHGSW_EXCALIBUR_04_ItemName, Excalibur,  UI,  0
WHSSW_OLD_01_ItemName, Old Sword,  UI,  0
WHSSW01_B_ItemName, Samurai Sword +1,  UI,  0
WHSSW01_C_ItemName, Lightweight Samurai Sword,  UI,  0
WHSSW02_B_ItemName, Exorciser +1,  UI,  0
WHSSW02_C_ItemName, Exorciser +2,  UI,  0
WHSSW02_D_ItemName, Exorciser +3,  UI,  0
WHSSW03_B_ItemName, Twin Dragon +1,  UI,  0
WHSSW03_C_ItemName, Twin Dragon +2,  UI,  0
WHSSW03_D_ItemName, Twin Dragon +3,  UI,  0
WHSSW04_B_ItemName, Invincible East +1,  UI,  0
WHSSW05_B_ItemName, Ame-no-Habakiri +1,  UI,  0
WHSSW05_C_ItemName, Ame-no-Habakiri +2,  UI,  0
WHSSW05_D_ItemName, Ame-no-Habakiri +3,  UI,  0
WHSSW06_B_ItemName, Gekkabijin +1,  UI,  0
