label,GetActor(),Attack,Body,BodyDrop,Cost,DefFire,DefIce,DefLightning,DefSlash,DefStab,DefStrike,Dodge,DropGroup,DropItem,DropProb,Equip,Float,GuardReduction,HP,InspirtationRank,MinHP,Name,Power,PRM_INT,PRM_QUI,PRM_STR,PRM_TEC,PRM_VIT,PRM_WIL,Race,RankBonus,RankRangeMax,RankRangeMin,RegChant,RegConfusion,RegDarkness,RegDeath,RegParalysis,RegPoison,RegRage,RegStench,RegStone,RegStun,ResultHP,Size,SLV_Do,SLV_Gfirearm,SLV_Gsword,SLV_Ka,SLV_Kin,SLV_Lfirearm,SLV_Lsword,SLV_Magic,SLV_Martial,SLV_Mecha_1,SLV_Mecha_2,SLV_Moku,SLV_Monster,SLV_Sui,Soul,SoulDrop,StartEffectParameter,StartHP,voice
E_M1010_TEST,M1010,0,None,0,100,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],1,0,100,0,None,Btl_E_M1010_A_EnemyName,0,None,None,None,None,None,None,Asmodian,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_M2000_TEST,M2000,0,None,0,1140,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],1,0,1140,10,None,Btl_E_M2000_A_EnemyName,0,None,None,None,None,None,None,Unknown,0,None,None,80,80,80,80,80,80,80,80,80,80,None,L,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_M2100_TEST,M2100,0,None,0,1140,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],1,0,1140,10,None,Btl_E_M2100_A_EnemyName,0,None,None,None,None,None,None,Unknown,0,None,None,80,80,80,80,80,80,80,80,80,80,None,L,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_INT_BLOCK_TEST_A,CAM50_CV05,0,None,0,210,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['GLONE10_A','None'],0,0,210,0,None,インタラプトブロックテストA,0,None,None,None,None,None,None,Human,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_INT_BLOCK_TEST_B,CAM50_CV05,0,None,0,210,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['WLLSW01_A','None'],0,0,210,0,None,インタラプトブロックテストB,0,None,None,None,None,None,None,Human,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_CCM200_CV05_A_TEST,CAM50_CV05,0,None,0,210,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['WLRAP01_A','None'],0,0,210,0,None,レイピアナイト(トレース確認用),0,None,None,None,None,None,None,Human,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_CCM200_CV05_B_TEST,CAM50_CV05,0,None,0,210,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['WLDAG01_A','None'],0,0,210,0,None,ダガーナイト(トレース確認用),0,None,None,None,None,None,None,Human,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_CCM200_CV05_C_TEST,CAM50_CV05,0,None,0,210,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['GLONE10_A','None'],0,0,210,0,None,アーマーガンナー(トレース確認用),0,None,None,None,None,None,None,Human,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None
E_M0010_A_HIGH_LOAD_TEST,M0010,0,None,0,100,None,None,None,None,None,None,0,None,['SAAC15_A','None'],['20','0','0'],['None','None'],0,25,100,0,None,Btl_E_M0010_A_EnemyName,2,None,None,None,None,None,None,Beast,0,9999,None,20,20,20,20,20,20,20,20,20,20,None,M,3,None,None,4,2,None,None,None,None,None,None,3,None,3,SOUL_M0010,12,0,None,None
E_M0300_A_HIGH_LOAD_TEST,M0300,0,None,0,95,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],0,25,100,0,None,Btl_E_M0300_A_EnemyName,2,None,None,None,None,None,None,Reptiles,0,9999,None,20,20,50,0,20,100,20,20,20,20,None,M,4,None,None,3,3,None,None,None,None,None,None,3,None,2,SOUL_M0300,12,0,None,None
E_M0310_A_HIGH_LOAD_TEST,M0310,0,None,0,80,None,None,None,None,None,None,0,None,['SAAC23_A','None'],['20','0','0'],['None','None'],0,25,100,0,None,Btl_E_M0310_A_EnemyName,1,None,None,None,None,None,None,Reptiles,0,9999,None,20,20,20,20,0,20,20,0,20,20,None,M,4,None,None,3,3,None,None,None,None,None,None,3,None,2,SOUL_M0310,12,0,None,None
E_M0800_A_HIGH_LOAD_TEST,M0800,0,None,0,100,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],1,25,95,0,None,Btl_E_M0800_A_EnemyName,2,None,None,None,None,None,None,Winged,0,9999,None,20,20,20,20,0,20,20,20,0,20,None,M,3,None,None,4,2,None,None,None,None,None,None,3,None,3,SOUL_M0800,12,0,None,None
E_M0810_A_HIGH_LOAD_TEST,M0810,0,None,0,105,1000,None,None,None,None,None,0,None,['SAAC12_A','None'],['20','0','0'],['None','None'],1,25,104,0,None,Btl_E_M0810_A_EnemyName,2,None,None,None,None,None,None,Winged,0,9999,None,20,20,0,20,20,20,20,20,20,0,None,M,3,None,None,2,3,None,None,None,None,None,None,3,None,4,SOUL_M0810,20,0,None,None
E_M0310_DUMMY,M0310,0,None,0,1,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],0,0,1,0,None,ダミーエネミー,0,None,None,None,None,None,None,Unknown,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,None,None,None,None,None,None,None,None,None,None,None,None,None,None,SOUL_M0310,50,0,None,None
E_ENEMY_DUMMY,M0310,0,None,0,80,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],0,35,101,0,None,Btl_E_ENEMY_DUMMY_EnemyName,1,110,120,None,90,110,80,Beast,0,None,None,None,None,None,None,None,None,None,None,None,None,None,M,1,None,None,0,0,None,None,None,None,None,None,0,None,0,None,0,0,None,None
E_M0000_A,M0000,0,None,0,80,None,None,None,None,None,None,0,None,['SOZAI_FUR','WLAXE_OLD_01'],['40','25','0'],['None','None'],0,35,101,0,None,Btl_E_M0000_A_EnemyName,1,70,80,120,130,110,None,Beast,0,None,None,0,15,30,15,15,15,15,15,100,30,None,M,0,None,None,0,3,None,None,None,None,None,None,0,None,0,SOUL_M0000,100,0,None,None
E_M0001_A,M0001,0,None,0,100,None,None,None,None,None,None,0,None,['SOZAI_FUR','WLAXE_OLD_01'],['40','25','0'],['None','None'],0,35,123,0,None,Btl_E_M0001_A_EnemyName,2,70,80,120,130,110,None,Beast,0,None,40,0,15,30,15,15,15,15,15,100,30,None,M,3,None,None,0,0,None,None,None,None,None,None,0,None,0,SOUL_M0001,24,0,None,None
E_M0001_B,M0001,0,None,0,203,None,None,None,None,None,None,0,None,['SOZAI_FUR','WLAXE_OLD_01'],['40','25','0'],['None','None'],0,35,271,0,None,Btl_E_M0001_B_EnemyName,2,150,80,None,130,110,130,Beast,0,None,40,15,30,30,50,90,15,15,15,100,75,None,M,3,None,None,0,0,None,None,None,None,None,None,0,None,0,SOUL_M0001_B,24,0,None,None
E_M0002_A,M0002,0,None,0,178,None,None,None,None,None,None,0,None,['SOZAI_FUR','WLAXE_OLD_01'],['40','25','0'],['None','None'],0,35,233,0,None,Btl_E_M0002_A_EnemyName,2,150,80,None,130,110,130,Beast,0,None,80,15,30,30,50,90,15,15,15,100,75,None,M,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0002,20,0,None,None
E_M0003_A,M0003,0,None,0,260,None,None,400,None,None,None,0,None,['SOZAI_FUR','WLAXE_OLD_01'],['40','25','0'],['None','None'],0,35,307,3,None,Btl_E_M0003_A_EnemyName,3,70,80,120,130,110,None,Beast,3,None,120,15,30,30,50,90,15,15,15,100,75,None,M,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0003,20,0,None,None
E_M0010_A,M0010,0,None,0,100,400,None,None,None,None,None,0,None,['SOZAI_FUR','SOZAI_BEAST_CLAW'],['40','30','0'],['None','None'],0,50,145,0,None,Btl_E_M0010_A_EnemyName,2,80,90,None,120,None,110,Beast,0,None,None,0,0,30,45,15,15,15,15,100,30,None,M,0,None,None,3,0,None,None,None,None,None,None,0,None,0,SOUL_M0010,24,0,None,None
E_M0011_A,M0011,0,None,0,122,400,None,None,None,None,None,0,None,['SOZAI_FUR','SOZAI_BEAST_CLAW'],['40','30','0'],['None','None'],0,50,183,0,None,Btl_E_M0011_A_EnemyName,2,80,90,None,120,None,110,Beast,0,None,80,0,0,30,45,15,15,15,15,100,45,None,M,0,None,None,3,0,None,None,None,None,None,None,0,None,0,SOUL_M0011,20,0,None,None
E_M0012_A,M0012,0,None,0,158,400,None,None,None,None,None,0,None,['SOZAI_FUR','SOZAI_BEAST_CLAW'],['40','30','0'],['None','None'],0,50,247,0,None,Btl_E_M0012_A_EnemyName,2,80,90,None,120,None,110,Beast,0,None,160,0,0,30,45,15,15,15,15,100,50,None,M,0,None,None,3,0,None,None,None,None,None,None,0,None,0,SOUL_M0012,20,0,None,None
E_M0020_A,M0020,0,None,0,80,None,None,None,None,None,None,0,None,['SOZAI_FUR','SOZAI_BEAST_FANG'],['40','30','0'],['None','None'],0,35,101,0,None,Btl_E_M0020_A_EnemyName,1,50,None,110,80,130,70,Beast,0,None,None,0,15,30,15,15,0,0,100,100,15,None,M,3,None,None,0,0,None,None,None,None,None,None,0,None,0,SOUL_M0020,100,0,None,None
E_M0021_A,M0021,0,None,0,100,None,None,None,None,None,None,0,None,['SOZAI_FUR','SOZAI_BEAST_FANG'],['40','30','0'],['None','None'],0,35,123,0,None,Btl_E_M0021_A_EnemyName,2,50,None,110,80,130,70,Beast,0,None,40,0,15,30,15,15,0,0,100,100,15,None,M,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0021,24,0,None,None
E_M0022_A,M0022,0,None,0,122,None,None,None,None,None,None,0,None,['SOZAI_FUR','SOZAI_BEAST_FANG'],['40','30','0'],['None','None'],0,35,155,0,None,Btl_E_M0022_A_EnemyName,2,50,None,110,80,130,70,Beast,0,None,120,0,15,30,15,15,0,0,100,100,15,None,M,0,None,None,0,3,None,None,None,None,None,None,0,None,0,SOUL_M0022,20,0,None,None
E_M0100_A,M0100,0,None,0,297,None,None,None,None,None,None,0,None,['SOZAI_NATIVE_SILVER','WHGSW_OLD_01'],['50','30','0'],['None','None'],1,50,316,3,None,Btl_E_M0100_A_EnemyName,3,120,120,130,130,90,130,Spirit,3,None,80,0,30,75,90,75,30,15,0,100,45,None,L,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0100,36,0,None,None
E_M0101_A,M0101,0,None,0,322,None,None,None,None,None,None,0,None,['SOZAI_NATIVE_SILVER','WHGSW_OLD_01'],['50','30','0'],['None','None'],1,50,339,3,None,Btl_E_M0101_A_EnemyName,3,120,120,130,130,90,130,Spirit,3,None,160,0,30,75,90,75,30,15,0,100,50,None,L,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0101,36,0,None,None
E_M0102_A,M0102,0,None,0,260,None,None,None,None,None,None,0,None,['SOZAI_NATIVE_SILVER','WHGSW_OLD_01'],['50','30','0'],['None','None'],1,50,285,3,None,Btl_E_M0102_A_EnemyName,3,120,120,130,130,90,130,Spirit,3,None,None,0,30,75,90,75,30,15,0,100,75,None,L,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0102,36,0,None,None
E_M0110_A,M0110,0,None,0,630,400,None,None,None,None,None,0,DL_FANG_RARE,['SOZAI_DRAGON_SCALE','WLLSW09_A'],['50','25','100'],['None','None'],0,50,605,5,None,Btl_E_M0110_A_EnemyName,4,150,80,140,None,120,120,Spirit,5,None,60,0,75,75,100,100,50,30,100,100,100,None,LL,5,None,None,0,0,None,None,None,None,None,None,0,None,0,SOUL_M0110,50,0,None,None
E_M0111_A,M0111,0,None,0,730,400,None,None,None,None,None,0,DL_FANG_RARE,['SOZAI_DRAGON_SCALE','WHPSW10_A'],['50','50','100'],['None','None'],0,50,706,5,None,Btl_E_M0111_A_EnemyName,4,150,80,140,None,120,120,Spirit,5,None,80,0,100,50,100,100,75,45,75,100,75,None,LL,0,None,None,5,0,None,None,None,None,None,None,0,None,0,SOUL_M0111,200,0,None,None
E_M0112_A,M0112,0,None,0,740,None,400,None,None,None,None,0,DL_FANG_RARE,['SOZAI_DRAGON_SCALE','WHGSW06_A'],['50','50','100'],['None','None'],0,50,707,6,None,Btl_E_M0112_A_EnemyName,4,150,80,140,None,120,120,Spirit,6,None,120,100,75,75,100,100,90,50,75,100,90,None,LL,0,None,None,0,0,None,None,None,None,None,None,0,None,5,SOUL_M0112,200,0,None,None
E_M0113_A,M0113,0,None,0,840,400,None,None,None,None,None,0,DL_FANG_RARE,['SOZAI_DRAGON_SCALE','WHPSW09_A'],['50','50','100'],['None','None'],0,50,808,6,None,Btl_E_M0113_A_EnemyName,4,150,80,140,None,120,120,Spirit,6,None,160,0,75,50,100,100,100,75,45,100,90,None,LL,0,None,None,0,0,None,None,None,None,None,None,5,None,0,SOUL_M0113,200,0,None,None
E_M0114_A,M0114,0,None,0,860,None,None,400,None,None,None,0,DL_FANG_RARE,['SOZAI_DRAGON_SCALE','WHSSW11_A'],['50','50','100'],['None','None'],0,50,809,8,None,Btl_E_M0114_A_EnemyName,4,150,80,140,None,120,120,Spirit,8,None,180,0,75,90,100,100,90,90,45,100,75,None,LL,0,None,None,0,5,None,None,None,None,None,None,0,None,0,SOUL_M0114,200,0,None,None
E_M0115_A,M0115,0,None,0,960,None,None,400,None,None,None,0,DL_FANG_RARE,['WLLSW11_A','SOZAI_DRAGON_SCALE'],['50','100','0'],['None','None'],0,95,909,8,None,Btl_E_M0115_A_EnemyName,4,150,80,140,None,120,120,Spirit,8,None,None,0,75,90,100,100,90,90,45,100,75,None,LL,0,None,None,0,5,None,None,None,None,None,None,0,None,0,SOUL_M0115,200,0,None,None
E_M0120_A,M0120,0,None,0,80,None,None,None,None,150,None,0,None,['SOZAI_FIBER','SAHE21_A'],['40','20','0'],['None','None'],0,35,90,0,None,Btl_E_M0120_A_EnemyName,1,150,130,80,120,70,120,Spirit,0,None,None,15,100,0,15,45,0,15,15,100,15,None,S,0,None,None,0,5,None,None,None,None,None,None,0,None,0,SOUL_M0120,100,0,None,None
E_M0121_A,M0121,0,None,0,178,None,None,None,None,200,None,0,None,['SOZAI_FIBER','SAHE21_A'],['40','20','0'],['None','None'],0,35,231,0,None,Btl_E_M0121_A_EnemyName,2,150,130,80,120,70,120,Spirit,0,None,40,30,100,0,75,50,30,15,15,100,75,None,S,5,None,None,0,0,None,None,None,None,None,None,0,None,0,SOUL_M0121,24,0,None,None
E_M0122_A,M0120,0,None,0,100,None,None,None,None,None,None,0,None,['None','None'],['0','0','0'],['None','None'],0,35,125,0,None,Btl_E_M0122_A_EnemyName,2,150,130,80,120,70,120,Spirit,0,None,None,30,100,0,75,75,30,15,15,100,75,None,S,0,None,None,0,0,None,None,None,None,None,None,0,None,0,None,0,0,None,None
E_M0123_A,M0123,0,None,0,230,None,None,None,None,200,None,0,None,['SOZAI_FIBER','SAHE21_A'],['40','20','0'],['None','None'],0,35,274,0,None,Btl_E_M0123_A_EnemyName,3,150,130,80,120,70,120,Spirit,0,None,120,30,100,0,75,75,45,15,15,100,75,None,S,0,None,None,0,0,None,None,None,None,None,None,5,None,0,SOUL_M0123,24,0,None,None
E_M0210_A,M0210,0,None,0,310,None,None,None,None,None,None,0,DL_WOOD_RARE,['SOZAI_COCONUT','None'],['40','0','100'],['None','None'],0,35,343,3,None,Btl_E_M0210_A_EnemyName,3,90,90,120,120,120,None,Plant,3,None,60,0,75,30,75,100,0,15,15,100,45,None,L,0,None,None,0,0,None,None,None,None,None,None,4,None,0,SOUL_M0210,36,0,None,None
E_M0211_A,M0211,0,None,0,158,None,None,None,None,None,None,0,None,['SOZAI_COCONUT','SOZAI_SCRUB'],['40','100','0'],['None','None'],0,35,202,0,None,Btl_E_M0211_A_EnemyName,2,90,90,120,120,120,None,Plant,0,None,None,0,75,30,75,100,0,15,15,100,45,None,L,0,None,None,0,0,None,None,None,None,None,None,4,None,0,SOUL_M0211,36,0,None,None
E_M0212_A,M0212,0,None,0,530,None,None,None,None,None,None,0,DL_WOOD_RARE,['SOZAI_COCONUT','SOZAI_ORB'],['20','20','100'],['None','None'],0,35,507,5,None,Btl_E_M0212_A_EnemyName,4,90,90,120,120,120,None,Plant,5,None,140,0,75,30,75,100,0,15,15,100,45,None,L,0,None,None,0,0,None,None,None,None,None,None,4,None,0,SOUL_M0212,36,0,None,None
E_M0220_A,M0220,0,None,0,202,None,None,None,None,None,None,0,None,['SOZAI_FIBER','SOZAI_LIGULATE_FLOWER'],['50','40','0'],['None','None'],0,35,151,0,None,Btl_E_M0220_A_EnemyName,2,120,90,90,110,110,None,Plant,0,None,20,15,15,100,30,100,0,15,15,100,15,None,M,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0220,36,0,None,None
E_M0221_A,M0221,0,None,0,238,None,None,None,None,None,None,0,None,['SOZAI_FIBER','SOZAI_LIGULATE_FLOWER'],['50','40','0'],['None','None'],0,35,204,0,None,Btl_E_M0221_A_EnemyName,2,120,90,90,110,110,None,Plant,0,None,60,15,15,100,50,100,0,15,15,100,30,None,M,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0221,36,0,None,None
E_M0222_A,M0222,0,None,0,258,None,None,None,None,None,None,0,None,['SOZAI_FIBER','SOZAI_DISK_FLOWER'],['50','40','0'],['None','None'],0,35,235,0,None,Btl_E_M0222_A_EnemyName,2,120,90,90,110,110,None,Plant,0,None,140,15,15,100,75,100,0,15,15,100,45,None,M,0,None,None,0,0,None,None,None,None,None,None,3,None,0,SOUL_M0222,36,0,None,None
E_M0230_A,M0230,0,None,0,80,None,None,None,None,None,None,0,None,['SOZAI_FIBER','SOZAI_SCREAM_ROOT'],['40','40','0'],['None','None'],0,35,101,0,None,Btl_E_M0230_A_EnemyName,1,120,None,80,120,80,150,Plant,0,None,None,15,0,15,100,100,15,0,30,100,15,None,S,0,None,None,3,0,None,None,None,None,None,None,0,None,0,SOUL_M0230,100,0,None,None
