label, speaker, text
W03_EVAR_COMM_ALL_RAGE_FIRE_000_DETAIL, UI, One of the watchtowers built to protect the Dark Castle. It presides over the dark virtue of wrath. Aggression fills the air around it, while warriors with bloodshot eyes do battle nearby.
W03_EVAR_COMM_ALL_RAGE_FIRE_000_BUTTON, UI, Enter the Watchtower of Wrath
W03_EVAR_COMM_ALL_RAGE_FIRE_020_TITLE, UI, Rematch with the Flames of Wrath
W03_EVAR_COMM_ALL_RAGE_FIRE_020_DETAIL, UI, Another battle with the Warden of Wrath seems unavoidable.
W03_EVAR_COMM_ALL_RAGE_FIRE_020_BUTTON, UI, Enter the Watchtower of Wrath
W03_EVAR_COMM_ALL_RAGE_FIRE_030_TITLE, UI, The Warden's Absence
W03_EVAR_COMM_ALL_RAGE_FIRE_030_DETAIL, UI, This may be the perfect chance to acquire the key you seek.
W03_EVAR_COMM_ALL_RAGE_FIRE_030_BUTTON, UI, Enter the Watchtower of Wrath
W03_EVAR_COMM_CASTLE_DOOR_000_TITLE, UI, The Sealed Castle
W03_EVAR_COMM_CASTLE_DOOR_000_DETAIL, UI, This building towers into the sky in the center of Yomi. It is home to this world's ruler, the Dismal King. The entrance is sealed.
W03_EVAR_COMM_CASTLE_DOOR_000_BUTTON, UI, Investigate the Door
W03_EVAR_COMM_CASTLE_FINAL_000_TITLE, UI, Opening the Castle
W03_EVAR_COMM_CASTLE_FINAL_000_DETAIL, UI, Open the doors of the Dark Castle so you might meet the Dismal King.
W03_EVAR_COMM_CASTLE_FINAL_000_BUTTON, UI, Break the Seal
W03_EVAR_COMM_CASTLE_FINAL_PRIDE_110_TITLE, UI, With Dolores Once More
W03_EVAR_COMM_CASTLE_FINAL_PRIDE_110_DETAIL, UI, It seems you have no choice but to once more meet with Dolores, the Warden of Pride.
W03_EVAR_COMM_CASTLE_FINAL_PRIDE_110_BUTTON, UI, Meet With Dolores
W03_EVAR_COMM_BABY_GLUTTONY_000_TITLE, UI, The Warden of Gluttony's Defiance
W03_EVAR_COMM_BABY_GLUTTONY_000_DETAIL, UI, The warden refuses to accept the Dismal King's revival. Is fighting the only option here?
W03_EVAR_COMM_BABY_GLUTTONY_000_BUTTON, UI, Break Through
W03_EVAR_COMM_BABY_LUST_000_TITLE, UI, The Warden of Lust's Defiance
W03_EVAR_COMM_BABY_LUST_000_DETAIL, UI, The warden refuses to accept the Dismal King's revival. Is fighting the only option here?
W03_EVAR_COMM_BABY_LUST_000_BUTTON, UI, Break Through
W03_EVAR_COMM_BABY_SLOTH_000_TITLE, UI, The Warden of Sloth's Defiance
W03_EVAR_COMM_BABY_SLOTH_000_DETAIL, UI, The warden refuses to accept the Dismal King's revival. Is fighting the only option here?
W03_EVAR_COMM_BABY_SLOTH_000_BUTTON, UI, Break Through
W03_EVAR_COMM_BABY_RAGE_000_TITLE, UI, The Warden of Wrath's Defiance
W03_EVAR_COMM_BABY_RAGE_000_DETAIL, UI, The warden refuses to accept the Dismal King's revival. Is fighting the only option here?
W03_EVAR_COMM_BABY_RAGE_000_BUTTON, UI, Break Through
W03_EVAR_COMM_BABY_GLUTTONY_100_TITLE, UI, Surrounded by Thralls: Tower of Gluttony
W03_EVAR_COMM_BABY_GLUTTONY_100_DETAIL, UI, The Dismal King's thralls have surrounded the tower. There's no point in stopping here. 
W03_EVAR_COMM_BABY_GLUTTONY_100_BUTTON, UI, Stop By Anyway
W03_EVAR_COMM_BABY_LUST_100_TITLE, UI, Surrounded by Thralls: Tower of Lust
W03_EVAR_COMM_BABY_LUST_100_DETAIL, UI, The Dismal King's thralls have surrounded the tower. There's no point in stopping here. 
W03_EVAR_COMM_BABY_LUST_100_BUTTON, UI, Stop By Anyway
W03_EVAR_COMM_BABY_SLOTH_100_TITLE, UI, Surrounded by Thralls: Tower of Sloth
W03_EVAR_COMM_BABY_SLOTH_100_DETAIL, UI, The Dismal King's thralls have surrounded the tower. There's no point in stopping here. 
W03_EVAR_COMM_BABY_SLOTH_100_BUTTON, UI, Stop By Anyway
W03_EVAR_COMM_BABY_SLOTH_200_TITLE, UI, No Need to Turn Back
W03_EVAR_COMM_BABY_SLOTH_200_DETAIL, UI, There's no need to draw closer to the watchtower since you already flew past it.
W03_EVAR_COMM_BABY_SLOTH_200_BUTTON, UI, Stay Away
W03_EVAR_COMM_BABY_TOWN_000_TITLE, UI, The Dismal King's Thralls
W03_EVAR_COMM_BABY_TOWN_000_DETAIL, UI, Will you find any of the king's thralls in the lifeless town? And if you do, will they be of any use?
W03_EVAR_COMM_BABY_TOWN_000_BUTTON, UI, Search for Thralls
W03_EVAR_COMM_BABY_RUIN_000_TITLE, UI, Watchtower Ruins
W03_EVAR_COMM_BABY_RUIN_000_DETAIL, UI, Will you find a way to smuggle the king to safety here?
W03_EVAR_COMM_BABY_RUIN_000_BUTTON, UI, Explore the Watchtower Ruins
W03_EVAR_COMM_BABY_FLY_000_TITLE, UI, Escape Route
W03_EVAR_COMM_BABY_FLY_000_DETAIL, UI, You can escape through here, but first you must overcome one more trial.
W03_EVAR_COMM_BABY_FLY_000_BUTTON, UI, Press On
W03_EVAR_COMM_BABY_GRAVEYARD_000_TITLE, UI, Leave Yomi
W03_EVAR_COMM_BABY_GRAVEYARD_000_DETAIL, UI, If you can take the king from this world, his power will apparently return.
W03_EVAR_COMM_BABY_GRAVEYARD_000_BUTTON, UI, Leave Yomi
W03_EVAR_COMM_LEVELUP_BATTLE_000_TITLE, UI, Commotion in the Town
W03_EVAR_COMM_LEVELUP_BATTLE_000_DETAIL, UI, The air in the town is positively murderous. Though filled with both fiends and fierce warriors who seek to repel them, everyone is just fighting whoever's closest.
W03_EVAR_COMM_LEVELUP_BATTLE_000_BUTTON, UI, Fight It Out
